netIncomeToCommon,totalRevenue,grossProfits,returnOnAssets,totalCash,twoHundredDayAverage,fiftyDayAverage,fiftyTwoWeekLow,trailingEps,returnOnEquity,fiftyTwoWeekHigh,enterpriseValue,totalDebt,earningsQuarterlyGrowth,operatingMargins,revenueGrowth
-0.15246086063390726,0.024466949472470093,-0.11875379792758228,-0.674344550915422,0.20724748260183382,-0.08528672981432031,-0.08401036156919098,-0.08822670076877749,-0.09981575770487328,-0.5988563858009651,-0.08789508783670713,-0.43540917293780834,0.0261934857190815,-0.1372693934420479,0.023580023950739288,-0.06994085070755714
-0.18960353635528415,-0.1940618632016336,-0.19182105074299338,-0.6683595361449826,-0.19957681420570347,0.010827263632067003,-0.0004988378320182962,0.026509044327007774,-0.036360771998245174,-0.5843553311050593,0.012339617595269735,0.023785914356149483,-0.21214662387892824,-0.1372693934420479,-0.0350752164000734,-0.045067323498212734
-0.13426847450144244,-0.12995895146073744,-0.12174068030175653,-0.5336967038100938,-0.15132475352184432,-0.006226655953218845,-0.014344774706549013,-0.0009067116467129691,0.024361400034684465,-0.4685154178115576,-0.0035583628710179256,-0.07109005249621161,-0.21460681232085138,-0.21399503475844006,0.02952044069566425,-0.15043434848224105
-0.18228806161962546,-0.1907686062275998,-0.1882207043734416,-0.34018122623255,-0.20189314647393564,-0.006935455411324174,-0.014041938226496594,0.012801166340147392,0.04082146852019764,-0.4784638384462663,-0.007248785914109362,-0.010574717780608436,-0.2339794925782969,-0.22673545490322844,-0.006409480298296592,-0.14179770709010758
-0.190400635888837,-0.20518987538213676,-0.20398672905464413,-0.5666142850475111,-0.20187756663072096,0.015403324439670069,0.008110696813077493,0.02328366127127591,0.019401264233867628,-0.569011182912794,0.015376423478140631,-0.004298160356459153,-0.22991778205269361,-0.21088070983415846,-0.011115654557240721,-0.1428341040571636
-0.1952724379552909,-0.22157268885201514,-0.2248372502402734,3.5021982563896086,-0.20516146634828922,-0.0662820159823912,-0.06160094234284323,-0.07421966850349798,-0.07730558727122999,2.523424845805422,-0.06386208763782825,-0.003962296519786762,-0.23391746121144272,-0.11631848031506256,0.07220577098624759,0.04959026615957007
-0.18577043033212887,-0.2215606977084799,-0.22380810711441806,0.49173582685854034,-0.20274673142434643,-0.07351145912720368,-0.07017733831623216,-0.07696124410087006,-0.07681589233548057,0.6593638502733167,-0.0740182927427938,0.026137165728442845,-0.2118884674034836,0.4746954541792869,0.10424921173633565,0.04406281566860465
-0.19412831798046684,-0.21575290957698864,-0.21646384852743364,-0.28930860068381425,-0.19757472301473233,-0.05864937088713577,-0.05700991456821295,-0.060092490719392475,-0.0600082984116936,0.30889330423267874,-0.06084539305219491,0.020289024112001713,-0.2069195643464558,-0.1160353598674006,-0.002051911540014999,-0.06095874365973832
-0.19412831798046684,-0.21575290957698864,-0.21646384852743364,-0.28930860068381425,-0.19757472301473233,-0.05685879501924668,-0.05599000305626715,-0.05976995241381928,-0.0600082984116936,0.30889330423267874,-0.05994038467650491,0.02099076135351246,-0.2069195643464558,-0.1160353598674006,-0.002051911540014999,-0.06095874365973832
-0.19881427657788553,-0.2110609963074924,-0.21040531883698524,-0.7471622306224359,-0.1962016769573731,-0.001302680868086351,-0.011512448831013154,0.008769437520482586,-0.04073643319832882,-0.6496944152511638,0.002304080273729528,-0.018494108476298333,-0.22779567145639198,-0.1786049788006946,-0.061437329666391066,-0.13143373741954742
-0.1938772603486611,-0.2067146142420025,-0.205653645641254,-0.6164894081345068,-0.20146430283012193,0.01470539822974248,0.006695680667492723,0.028121735854873695,0.026841467935092882,-0.5564491985750071,0.015376423478140631,0.001090564299109021,-0.22410308063223325,-0.15439818052559667,-0.02408943224405968,-0.11692417988076319
-0.171326338021496,-0.18924794109917958,-0.19406655806051326,-0.3870638419343261,-0.18831159699825334,0.02605518657481657,0.01272886833650878,0.0434423053696,0.055148994543576225,-0.39171038520538026,0.02694041938973507,-0.022580836004176957,-0.22072287378833558,0.16779288891371816,0.03080651234000034,0.005025196576161379
-0.17168721224864072,-0.17065386948426176,-0.16623031108353822,-0.5696067924327308,-0.19580904023802861,-0.06431181736452073,-0.06576406408083546,-0.0658175456433165,-0.06749589194541072,-0.5515593136259048,-0.06667766925108602,0.028106425398768134,-0.21087284914591972,-0.1627502337316246,-0.011106232786952561,-0.07961388906674662
-0.1623163087454526,-0.17294348031526016,-0.16873342236924152,-0.4987841176491967,-0.17971276073094822,-0.06399818536316766,-0.06516091810412271,-0.06412421953905728,-0.057591416954607684,-0.47618750876939175,-0.0667782257372738,-0.015269161383663648,-0.21310037255823153,-0.16317491440311757,0.03299706451023107,-0.1151968516023365
-0.20293155416005648,-0.2302655694018642,-0.23167393737216124,0.17652504894872673,-0.20301138023454376,-0.08511074538847159,-0.08282404056627654,-0.08792432110730264,-0.0936550794809288,0.019546543473359494,-0.0861856275715149,-0.020561866423260813,-0.23521397107310835,-0.06691396219804988,0.0058765081574854786,-0.006720635717140128
-0.19919204566585166,-0.20892959964881694,-0.21073521482786048,-0.5506542456596724,-0.1963497005750584,-0.07308800671680254,-0.07189433116422152,-0.07907387000237442,-0.08311874005690069,-0.5448146162401308,-0.0757780312510799,-0.03543923850069553,-0.23538883980378286,-0.1372693934420479,-0.060424484649526954,-0.04541278915389808
-0.18753087482971692,-0.21132061038597427,-0.209505486793973,0.03088968953469897,-0.2030915313540179,-0.0061622934870526344,-0.011930979234112248,0.002318671409018876,0.06821279170050462,0.055714859060297016,-0.0012153967428426852,-0.006778773456925769,-0.2297090877944069,-0.16218399283630067,0.034660006966094205,-0.192235692820167
-0.17394706883210886,-0.18743786051970146,-0.1916176657918288,0.03088968953469897,-0.20233393477171527,0.08659018654289435,0.07122748626082642,0.11681976988749963,0.06998201211353484,0.055714859060297016,0.09029100568803507,-0.0032647392289770244,-0.2329638233563466,0.4645031180634562,0.005108633878999115,0.004334265264790682
-0.20504138437943076,-0.2288475875741022,-0.23001172994900138,-0.7591322601633149,-0.2051923113447648,-0.06543961126482073,-0.06469210213280605,-0.07057498565052099,-0.0033932451947269325,-0.6356148946571618,-0.060342610621256024,-0.00617436278029157,-0.2275149146123599,-0.32922505695685933,-0.10864982199370873,-0.11450592029096582
-0.08769947585947117,-0.11427720682798934,-0.10866202608047704,-0.17559332004546382,-0.18221731312042883,-0.05579256113368683,-0.052723496042826015,-0.06027844496354988,-0.07029403025037187,-0.09351119753481296,-0.05646438037149893,0.21299195755211967,-0.15457754519385403,-0.09239480248762662,0.06493687520891947,-0.03401242251628191
-0.16801952070991838,-0.1967911972137827,-0.19769292433543406,-3.288677923839226e-05,-0.1982131017816527,-0.08428402028204884,-0.0828848695271021,-0.08638522788412534,-0.09206058096850926,0.13892735502604484,-0.08716678474760485,0.019929372622601672,-0.22689658569152552,-0.09012983890633092,0.011232784566313778,-0.03090323161511386
0.4385091564013113,0.3030714903427494,0.3176646478555029,-0.19155335943330243,0.37575160033126814,-0.06800301767119683,-0.06740409024529201,-0.0619186780729229,-0.07629715016798967,-0.034410934442625295,-0.07153987858984902,2.00932729218232,1.365943489972859,-0.1379771945612028,0.10259099900915719,-0.04126720128567401
-0.13884208626147135,-0.1776130147353654,-0.18205022355424644,-0.15763827573414535,-0.19643991252394608,-0.07572219619694391,-0.07446814375323679,-0.0779885481083789,-0.08212520178597223,-0.04849045503662724,-0.07840042852334811,0.35906907536708704,-0.04650499853040357,0.11838837079670544,0.10222824200952181,0.13353842049110737
-0.12986310890778244,-0.189426976677562,-0.1869658449368361,2.930629345812636,-0.203300648740611,-0.07672273020753609,-0.0759207542454995,-0.07352690843709526,-0.0731117077828781,1.1674067421320848,-0.08029813313422615,0.03720876803559923,-0.2257558811445604,-0.18610767066373662,0.18130043030950196,-0.12832454651837935
-0.15730477522272776,-0.16336088773941163,-0.1679404496463355,0.3899905757610688,-0.17152394352825917,-0.07520195950501016,-0.07370768320990359,-0.07727149887458949,-0.07789541606481484,0.2413621061768935,-0.07787384033450397,0.051698151117335146,-0.1694302729053012,-0.19092071827399001,0.09671178608402421,-0.10379648496472031
-0.1780711245779418,-0.1891044469958904,-0.1880739149105385,0.6613113451045725,-0.20385408844980293,-0.07872732439849381,-0.07759975187462044,-0.07994848267708587,-0.08209398565810823,0.32440606943804606,-0.08177854144757087,0.05450639052120642,-0.20200434568534148,-0.16827108246103292,0.13794144344331405,-0.0813412173451733
-0.1968237763983476,-0.22474627992777674,-0.22569872110245645,1.617916106162906,-0.20425312475711904,-0.08679188205971317,-0.08560525447009563,-0.08862637183757507,-0.09287915884755063,0.3759186512491584,-0.08962569906272032,-0.019096772239602523,-0.23555236744291855,-0.1481695306770335,0.0942338699200041,-0.07754109513263459
-0.19173094232992327,-0.2305862604668928,-0.2330182857842787,6.860789045067908,-0.2052822076740257,-0.08683020121242993,-0.08555828318899762,-0.08880802430922238,-0.08917380412546522,3.2019397065271424,-0.0896177505624653,-0.01817633885035154,-0.23555535822772877,-0.008591149979685353,0.04246595307161868,0.28070678981306163
-0.20413386123224475,-0.23136924200883685,-0.23281501449654116,0.46380575792982276,-0.2053278522274852,-0.08758309607673541,-0.08624475857402075,-0.08945652363635734,-0.09485045751190914,0.012295978186578667,-0.0904722144201202,-0.01867044745380652,-0.23560959067921333,0.029913230902341756,0.03631824795858355,0.033353380342359136
0.18248779239958282,0.46343033532508926,0.43496524074752646,-0.6593820139893233,0.750357747115351,-0.07116013603756101,-0.07139685889478956,-0.0721939232093388,-0.07384184682088962,-0.2925635815015106,-0.07372587297005158,2.350946874230419,2.2992727457283855,-0.1372693934420479,-0.005349531140876729,0.1677395204039559
-0.06484605437664019,-0.08530082955228808,-0.10600353066019581,-0.40102887639868484,-0.025532076686776442,-0.0443598946334633,-0.046294535357931176,-0.0519658787245136,-0.0041442937425198,0.027049966832987864,-0.04584159720824671,1.1869726851903666,0.6725438552627713,-0.1372693934420479,0.07681772754230999,1.1820266854961103
-0.15500044884138794,-0.16195316732576256,-0.16873372573245757,-0.18457084220112296,-0.13153671376534778,-0.06074477297623465,-0.05984902708813946,-0.06867619102273298,-0.0594005665064274,0.012717520719333167,-0.0618256970833254,-0.08412285876242427,-0.18718585333214402,-0.15524754186858256,0.025610420158726468,-0.0554312931687729
-0.162270967442392,-0.18016122577287635,-0.18331657054703376,0.11068988647389233,-0.18838429456316377,-0.07751753593607422,-0.0760848384839409,-0.0796609712634844,-0.0784941568958939,0.06389278419573535,-0.08000051115959392,-0.010577090965625804,-0.22292517224912306,1.3985174749002747,0.04644665101837323,0.11315594680567241
-0.16568724606960378,-0.21403410627310326,-0.2202690200617229,1.9201593520701006,-0.19922222342094337,-0.08730259639822965,-0.08599829147805253,-0.08904086752258927,-0.09443947171064439,1.0873981380322846,-0.09024142387821046,-0.017334811201410075,-0.23279559628768448,-0.050634536457486966,0.008001126779239554,0.23786904850807966
-0.19689634398475173,-0.22240265982368804,-0.22497681422731142,0.8757742746284083,-0.20325028016970204,-0.08624361821996512,-0.08492176959685181,-0.08819505028746479,-0.09278460890390824,0.1990393201968435,-0.08910820258443315,-0.017884624013383855,-0.2344922055123215,-0.1372693934420479,0.024027548617657386,0.6703920494261236
0.4399468972967815,0.3189258382038146,0.3113882391335435,-0.30626614253339285,0.5022933141320055,-0.07595258924078817,-0.07445290593031942,-0.07760559530064166,-0.08121723288428363,0.2426268180836636,-0.078402641884287,1.1455639022815898,1.1239692384806856,0.02014557545800398,0.11429281886353174,0.04959026615957007
0.3274509046752084,0.2722220955376267,0.30983416776415607,-0.43095395025088234,0.4969505522250609,-0.07668338086216157,-0.0759320891369583,-0.07620177728363837,-0.08249274625037811,0.06102625281875112,-0.07946214224914822,2.290661065633696,1.8268468261484276,-0.1839842673062719,0.10463549018549546,-0.11416045463528048
0.46989258174065224,0.2877785525155922,0.2819987437509308,-0.17160331019850406,0.4229347427869864,-0.07081978753251353,-0.06934581344017499,-0.06796625665403358,-0.06797367093976764,0.3841808005826411,-0.0736378608201537,1.5226880353038008,1.2852854061421346,-0.17902965947218755,0.12397368783463306,-0.1017236910306083
0.3274509046752084,0.2722220955376267,0.30983416776415607,-0.43095395025088234,0.4969505522250609,-0.07747667805592598,-0.07653259581796583,-0.07821857466016179,-0.08249274625037811,0.06102625281875112,-0.08061075945970926,2.2705657961014545,1.8268468261484276,-0.1839842673062719,0.10463549018549546,-0.11416045463528048
-0.14489249934756196,-0.19459748219652934,-0.20557862532680513,-0.024970348572490204,-0.2046369874715086,-0.05699059396530653,-0.05378091197476868,-0.06437095802982121,-0.07857754241721066,4.1665133299761,-0.05539069010357155,0.09006909153847871,-0.23550847883370665,-0.11433663718142881,0.16791213712796954,0.01815289149220424
-0.15590339591139765,-0.18975401775842482,-0.20185465666400174,0.07677480277473499,-0.2021796907444366,-0.07186539813420674,-0.07094723035241553,-0.07362916960388959,-0.08574530533727143,2.422001712424677,-0.0732239625465227,0.18365596630256745,-0.16158525276422184,-0.02869270176368477,0.10042868388448013,0.13181109221268067
2.1310857457275736,3.4607663191119853,3.535896155110095,-0.17858582743068352,3.1314765269267775,-0.07333562642962697,-0.07201146393162697,-0.07536183651025634,-0.07074094732032701,0.3561059835926815,-0.07617132936759154,0.8370871025941893,4.327247424900886,-0.11108075203331623,-0.007620168358556989,-0.06372246890522103
2.1310857457275736,3.4607663191119853,3.535896155110095,-0.17858582743068352,3.1314765269267775,-0.07327781004082075,-0.07199578172248239,-0.06973194823834186,-0.07074094732032701,0.3561059835926815,-0.07616672977050508,0.838592839050332,4.327247424900886,-0.11108075203331623,-0.007620168358556989,-0.06372246890522103
-0.14587967013847972,1.7043120686660491,2.062066680590321,-0.8558899989520868,2.491652092895816,-0.07795365855490803,-0.07744732403734957,-0.0770643761005543,-0.08863153757271305,-0.7038204764568476,-0.07829174562192164,-1.2537621170925202,2.610382497646894,-0.3106806676350007,-0.08311211221434096,-0.18014439487118014
-0.10359228636514407,-0.1328502487676414,-0.12490158099167284,-0.23245096036463908,-0.09693525210556754,-0.0030561122765873756,-0.012194411134665828,0.015439291266977493,-0.03938183515947606,0.03598666852738421,0.0027532313551789866,0.16344538673774503,-0.06259522282388812,-0.2059261020000741,0.04909416846935079,-0.15734366159594781
-0.1702072805544194,-0.11378614660187401,-0.10405978330822584,-0.5845693293588295,-0.16001489557864992,-0.08052135570708316,-0.07964988476724459,-0.08252312521075567,-0.0897298290703215,-0.16264417290655883,-0.08327771355941083,-0.032054693414976514,-0.20559178218190807,-0.15977746903117399,-0.06220049305973337,-0.1590709898743745
-0.15715074170743396,-0.1863187909776688,-0.18362887683031215,1.3007102235793666,-0.20050216457295533,0.007776645618150928,-0.011199946053434755,0.0023087866503991956,-0.019930514895465105,0.49108390258068774,0.015356139237404774,0.06530289885714914,-0.20413204000457374,-0.19120383872165198,0.07269570304123278,-0.13143373741954742
-0.34475799121511796,-0.07984760744061736,-0.07959955360851974,-1.3835688012125027,-0.1779783696129674,-0.07907004067189005,-0.07729691935832658,-0.08319327228768067,-0.10028437255962765,-1.1256159347310486,-0.08100935269469428,0.384960932222356,-0.10453507655781828,-0.010289872665657104,-0.2020007158848102,-0.08168668300085864
-0.09844652314450934,-0.09771812010894342,-0.09480727274549833,-0.08881060587409098,-0.19849214948438,-0.04273808911023151,-0.037542531600688184,-0.054572257900758155,-0.05648191989375507,-0.03963797754027514,-0.038351220592626696,0.15714072251626363,-0.19933011633820225,-0.1372693934420479,0.04343639541130086,-0.07961388906674662
-0.1307515484554619,-0.06018815933820362,-0.04834995540982908,-0.3561412656203886,-0.17831732337769562,-0.029467275922574608,-0.023066577740409763,-0.04735450915599091,-0.060689383273959195,-0.38471277916165475,-0.02300562111364378,0.1971691771155622,-0.15905220751138124,-0.21583531766824282,0.042211565273837924,-0.1393794475003102
-0.10212094689803536,-0.06047842261115947,-0.058740748331706026,-0.29529361545425376,-0.18181955625869478,-0.06663814005182223,-0.06314106172823067,-0.07523966527016225,-0.0798298928561465,-0.27072765301227303,-0.06629821363119959,0.1536287067837869,-0.1832121851978636,-0.10315337949878123,0.0226284157298632,-0.0509402396448635
-0.14816029159588834,-0.12398016407227741,-0.117574197969474,-0.2154934185150605,-0.19309572462826638,-0.07163158988838216,-0.06997542599158799,-0.07837322447128796,-0.0768329373881349,-0.17916864019053716,-0.07275258593783689,0.06262285879268983,-0.19861762646166498,-0.13981747747100554,0.02776800084383372,-0.10656021021020302
-0.24720089941298173,-0.14742329650289202,-0.14703329770720022,-1.4224713972203595,-0.1988848870854099,-0.08665711936531564,-0.08510750328651426,-0.08887240824623105,-0.09594930579311546,-1.280743544630469,-0.08919696546703351,0.010222230656575992,-0.22774026692889884,-0.1372693934420479,0.04771387912213294,-0.0599223466926823
-0.16716896374279655,-0.1745656367851006,-0.1827473464768474,-3.288677923839226e-05,-0.1622607689985098,-0.07735377377244691,-0.07602926742702376,-0.07999281687185161,-0.08079898892922313,-0.15564656686283324,-0.07976677626316156,-0.0800395773401653,-0.22666428793273757,-0.22631077423173548,0.06517713035126797,-0.17461694438021477
-0.22615535652216445,-0.18422044159393303,-0.1808883257657236,-1.2329459294897753,-0.20065141337425127,-0.08008600803893609,-0.07683960689536112,-0.08568955709569992,-0.10234671936206628,-1.0902063619796665,-0.08029366379961672,0.013770894815337833,-0.2234734928511221,-0.1293420209075129,-0.10922925803990051,-0.13868851618893954
-0.20179863454285948,-0.2206890006031698,-0.22080157228594685,-0.6005293687466683,-0.19884822957065726,-0.08584312052203937,-0.0844727106788872,-0.08798515328014428,-0.09306960750793436,-0.5356249974569324,-0.0881420927133739,-0.024090896932180188,-0.23092563322830595,-0.2999220906238461,-0.050767174815031256,-0.11588778291370717
-0.24551407024132446,-0.22758377601930582,-0.22744759284579388,-1.953142706865995,-0.1992789780268846,-0.08773646353420156,-0.08638831667382973,-0.08955003162280942,-0.09685632453804936,-2.868947064573745,-0.09057323961733323,-0.025224859763168624,-0.2305285984934271,-0.1372693934420479,-1.227009242901842,-0.21676375437382608
-0.20154833211420084,-0.2260717341294307,-0.22679607559654072,-0.43893396994480177,-0.2040372817336921,-0.08753600283913435,-0.08614835105514265,-0.08937589023183495,-0.09767367602079183,-0.1489861948453114,-0.0903326276431772,-0.02095798439496895,-0.23500620145731696,-0.1372693934420479,-0.003484011202047528,-0.13834305053325419
0.1675277818100993,2.5087292381765627,2.5951243708348803,-0.7681097823189741,5.528793393675696,-0.07601854382404707,-0.07542305238364694,-0.07871423979166033,-0.08514070624322093,-0.5309880295966323,-0.07808077478478001,-2.2709651181850417,6.2860866036470515,2.957095539279385,-0.06118765275375441,-0.05715862144719959
-1.313137777549914,0.6209972654803428,0.6000936389795316,-1.4504014661490772,1.608856354802464,-0.08168660149198533,-0.0809344294832112,-0.0832829948901045,-0.1268911486685677,-1.6048254859664188,-0.08380042771914081,-2.3714414658462473,0.8911035056770424,-0.1372693934420479,-0.11045880047577308,-0.1411067757787369
-0.23152880927797803,-0.1804302604504475,-0.1823911418464132,-1.0075103731365542,-0.12430044282622031,-0.06416572826272834,-0.06420928750204508,-0.06623684544056165,-0.11438023289071123,-0.9006808392532216,-0.0649279863914187,0.5620603009442857,0.19699013628268713,0.13027942959850794,-0.17390029071120913,-0.029175903336687164
-0.1995983886934541,-0.22581937631751278,-0.2265398874857902,-0.4738465561056988,-0.20233393477171527,-0.06842365485670285,-0.06653336953313581,-0.07146196599084725,-0.08564619778980098,0.2519850623108147,-0.06878935546102935,-0.007340278693438776,-0.2329638233563466,-0.1372693934420479,0.07594149348373926,-0.06994085070755714
-0.19121936084424118,-0.20700310020006443,-0.20614785325412763,-0.268361048987276,-0.19181046747226696,-0.07882355337523779,-0.07864859977922777,-0.08154128804000929,-0.08337148583019072,-0.28286807795560404,-0.08135891623450157,-0.004744699621548175,-0.21389216231712588,-0.18044526171049732,-0.018021812178474053,-0.126942683895638
0.06515847413643194,-0.020122963826167652,-0.0069709003877861395,-0.23145345790289903,-0.1079686497519873,-0.08672495122671563,-0.08544917296241082,-0.08827406981763632,-0.09414506942978372,-0.04258894388657002,-0.08968888579999232,0.45646363952096575,-0.005177767347999414,-0.24641232601573493,0.10136143914300959,-0.20294512814641252
-0.013947995163203265,-0.04373340329622992,-0.02872134415648575,-0.23045595544115924,0.0006605529781913007,-0.08696720457686677,-0.0856511077879329,-0.0885086226305066,-0.09440816748113934,0.11414065410007755,-0.08989324252998684,-0.08323203948311393,-0.12398183730149363,-0.20295333729962345,0.05147316546711534,-0.13868851618893954
0.13181760384054317,0.10307143511565309,0.056598403217619345,0.4029581077636879,-0.06854202587285238,-0.08697620509143411,-0.08568376810382704,-0.08875952008570188,-0.0937762494091678,0.3959839914997683,-0.08985636612758181,0.23870579959814062,-0.025685971836276664,-0.13330570717478038,0.08460482068548777,0.0008796087079372918
-0.014012306583936825,-0.060824504482347164,-0.0625635207236327,-0.41599141332478357,-0.13936354782427557,-0.08709983612203061,-0.08578591528305174,-0.08868670500970662,-0.09441878795293716,-0.059450560888245456,-0.09002845600547194,0.27237516416900465,-0.10094102021033745,-0.1480279704532025,0.08127893577376152,-0.05508582751308757
-0.010100877104688596,-0.021771939665462148,-0.02072803306480611,-0.3341962114621105,-0.1351554747442862,-0.08705587145178181,-0.0857479230972444,-0.08863369876886297,-0.09437099582984688,-0.018982444020406126,-0.09000630582560333,0.31669766313523173,-0.06362602370977155,-0.19856497036086304,0.03890452390268798,-0.08272307996791466
-0.03581477111605259,-0.06562347518020778,-0.08753100660887758,-0.34816124592646935,-0.1500027998752555,-0.08717796809256276,-0.08584295056635166,-0.08878126012580319,-0.0944743040555168,-0.015019977935916109,-0.09007147847494447,0.2801427892319965,-0.0969110883959388,-0.08715707420588029,0.050851319206325414,-0.016393674076329637
-0.014422495532988399,-0.09136119612922003,-0.07048940648280644,0.00794713291468096,-0.15255888728013303,-0.08730156479159562,-0.08592074952568321,-0.08902017518985389,-0.09429230778879924,0.16548453458958137,-0.09013158725670734,0.2342063118661026,-0.10415941988624965,-0.07937126189517628,0.0180635680252417,-0.2792930380528724
-0.06133671418053642,-0.10340343381106187,-0.0943099304802323,-0.013997921243597347,-0.17911349885780745,-0.08636162114731176,-0.08510614192752389,-0.08780094062236427,-0.09356577096808331,0.010356882535907795,-0.08928324537353705,0.22951168174478417,-0.16055396464589916,-0.1817193037249762,0.14460265388059532,-0.1276336152070087
-0.1339512180433988,-0.1468589338077655,-0.13973595420160248,-0.5815768219736097,-0.13603245738583084,-0.08723568486481598,-0.0859404922073547,-0.08882644425965741,-0.09475671205559574,-0.38926543851540385,-0.09015387234274808,0.0549018535693919,-0.1653416087318577,-0.16218399283630067,0.017488830615892657,-0.11070579807842709
-0.014422495532988399,-0.09136119612922003,-0.07048940648280644,0.00794713291468096,-0.15255888728013303,-0.06926625444991165,-0.06880432488911606,-0.0871158889750433,-0.09429230778879924,0.16548453458958137,-0.08915571448188633,0.5016322296552925,-0.10415941988624965,-0.07937126189517628,0.0180635680252417,-0.2792930380528724
-0.04907853392146866,-0.08705316577964076,-0.09283342655050017,-0.17160331019850406,-0.12239970143730934,-0.08734576803320039,-0.0860239616079345,-0.08908726062201013,-0.0944269946811446,0.08159757057142641,-0.09026507958757085,0.06734838619472486,-0.13267785464814852,-0.1620424326124697,0.05949580286749757,-0.08341401127928534
-0.05455370831949105,-0.07444836286850642,-0.07048940648280644,-0.12771320188194787,-0.17836566985637223,-0.08604584553227675,-0.08482924639635545,-0.08709124682945621,-0.09440720198370316,0.006647350401920942,-0.08903893920760375,0.5644266916505487,-0.09807979309250955,-0.0940935251735984,0.05811551352027975,-0.045067323498212734
-0.15903896906498782,-0.17073542004238865,-0.1656581532345585,-0.6194819155197265,-0.19110963320295532,-0.08747959312837761,-0.08616750846778144,-0.08917100582024914,-0.09477360826072867,-0.35225398727785323,-0.09040455489961222,0.10198241604089996,-0.17486191486908603,-0.21880808236869345,0.0005579282515801784,-0.14801608889244366
-0.1616927594753634,-0.19258774858305128,-0.19168548288835688,-0.2873135957603344,-0.18861849999711244,-0.08741930247918715,-0.08610007974854307,-0.0891110027378718,-0.09456023332733568,-0.0928367294824056,-0.09034651497621529,0.0007486934056201514,-0.21974565085274012,-0.15963590880734302,0.06666105917165575,-0.08445040824634135
-0.1333461491694905,-0.19771894437147733,-0.2032080929825874,1.4104355941210036,-0.19217465209802392,-0.0864416096631684,-0.08512919114865117,-0.08782558276795135,-0.092046560752274,0.6596166071759562,-0.08934009649391146,0.01257251180916107,-0.21720332973589765,0.04251209082329914,0.23744006741514187,0.3173261493157076
