netIncomeToCommon,grossProfits,totalRevenue,enterpriseValue,operatingCashflow,totalCash,totalDebt,operatingMargins,profitMargins,beta,fiftyTwoWeekHigh,twoHundredDayAverage,fiftyDayAverage,fiftyTwoWeekLow,returnOnEquity,revenuePerShare
-0.15246086063390726,-0.11875379792758228,0.024466949472470093,-0.43540917293780834,0.019508145592581367,0.20724748260183382,0.0261934857190815,0.023580023950739288,-0.6433919933740124,-0.02641318692623738,-0.08789508783670713,-0.08528672981432031,-0.08401036156919098,-0.08822670076877749,-0.5988563858009651,-0.08626265035886509
-0.18960353635528415,-0.19182105074299338,-0.1940618632016336,0.023785914356149483,0.15639438529352095,-0.19957681420570347,-0.21214662387892824,-0.0350752164000734,-0.4670054238529181,-0.036501570053778645,0.012339617595269735,0.010827263632067003,-0.0004988378320182962,0.026509044327007774,-0.5843553311050593,0.06363279216046107
-0.13426847450144244,-0.12174068030175653,-0.12995895146073744,-0.07109005249621161,0.22375917061493963,-0.15132475352184432,-0.21460681232085138,0.02952044069566425,-0.050520314015100994,-0.036806561301532495,-0.0035583628710179256,-0.006226655953218845,-0.014344774706549013,-0.0009067116467129691,-0.4685154178115576,0.017517053471020456
-0.18228806161962546,-0.1882207043734416,-0.1907686062275998,-0.010574717780608436,0.0817980227209658,-0.20189314647393564,-0.2339794925782969,-0.006409480298296592,-0.2592602807901872,-0.03752335234710155,-0.007248785914109362,-0.006935455411324174,-0.014041938226496594,0.012801166340147392,-0.4784638384462663,0.06300203487609476
-0.190400635888837,-0.20398672905464413,-0.20518987538213676,-0.004298160356459153,0.09964265253737914,-0.20187756663072096,-0.22991778205269361,-0.011115654557240721,-0.26791092176719034,-0.03535672157079999,0.015376423478140631,0.015403324439670069,0.008110696813077493,0.02328366127127591,-0.569011182912794,0.040415555948680126
-0.1952724379552909,-0.2248372502402734,-0.22157268885201514,-0.003962296519786762,0.0674433234509776,-0.20516146634828922,-0.23391746121144272,0.07220577098624759,0.2389301330754247,-0.033456524512934,-0.06386208763782825,-0.0662820159823912,-0.06160094234284323,-0.07421966850349798,2.523424845805422,-0.07515729604369242
-0.18577043033212887,-0.22380810711441806,-0.2215606977084799,0.026137165728442845,0.014118022115762319,-0.20274673142434643,-0.2118884674034836,0.10424921173633565,1.4219052866806066,-0.03387817209116593,-0.0740182927427938,-0.07351145912720368,-0.07017733831623216,-0.07696124410087006,0.6593638502733167,-0.07739178727447941
-0.19412831798046684,-0.21646384852743364,-0.21575290957698864,0.020289024112001713,0.09511719207158742,-0.19757472301473233,-0.2069195643464558,-0.002051911540014999,-0.09736353490557312,-0.03781242767634803,-0.06084539305219491,-0.05864937088713577,-0.05700991456821295,-0.060092490719392475,0.30889330423267874,-0.0561574103981266
-0.19412831798046684,-0.21646384852743364,-0.21575290957698864,0.02099076135351246,0.09511719207158742,-0.19757472301473233,-0.2069195643464558,-0.002051911540014999,-0.09736353490557312,-0.03781242767634803,-0.05994038467650491,-0.05685879501924668,-0.05599000305626715,-0.05976995241381928,0.30889330423267874,-0.0561574103981266
-0.19881427657788553,-0.21040531883698524,-0.2110609963074924,-0.018494108476298333,0.07497467594835668,-0.1962016769573731,-0.22779567145639198,-0.061437329666391066,-0.6137635264011742,-0.03487731277367793,0.002304080273729528,-0.001302680868086351,-0.011512448831013154,0.008769437520482586,-0.6496944152511638,0.017943150147161517
-0.1938772603486611,-0.205653645641254,-0.2067146142420025,0.001090564299109021,0.09746011884726423,-0.20146430283012193,-0.22410308063223325,-0.02408943224405968,-0.41497181837624403,-0.03732586344676754,0.015376423478140631,0.01470539822974248,0.006695680667492723,0.028121735854873695,-0.5564491985750071,0.07927087568403202
-0.171326338021496,-0.19406655806051326,-0.18924794109917958,-0.022580836004176957,0.1309606927064568,-0.18831159699825334,-0.22072287378833558,0.03080651234000034,0.08153172049885234,-0.034845351496857496,0.02694041938973507,0.02605518657481657,0.01272886833650878,0.0434423053696,-0.39171038520538026,0.12182686182712878
-0.17168721224864072,-0.16623031108353822,-0.17065386948426176,0.028106425398768134,0.13698866207698598,-0.19580904023802861,-0.21087284914591972,-0.011106232786952561,-0.27076567654280626,-0.0348242942292682,-0.06667766925108602,-0.06431181736452073,-0.06576406408083546,-0.0658175456433165,-0.5515593136259048,-0.057717528149351764
-0.1623163087454526,-0.16873342236924152,-0.17294348031526016,-0.015269161383663648,0.12422201298261157,-0.17971276073094822,-0.21310037255823153,0.03299706451023107,-0.009602782193876072,-0.035388201331543266,-0.0667782257372738,-0.06399818536316766,-0.06516091810412271,-0.06412421953905728,-0.47618750876939175,-0.056851914429317155
-0.20293155416005648,-0.23167393737216124,-0.2302655694018642,-0.020561866423260813,0.05477151761387039,-0.20301138023454376,-0.23521397107310835,0.0058765081574854786,0.2562746682343161,-0.035690893728348105,-0.0861856275715149,-0.08511074538847159,-0.08282404056627654,-0.08792432110730264,0.019546543473359494,-0.08796032687955312
-0.19919204566585166,-0.21073521482786048,-0.20892959964881694,-0.03543923850069553,0.0818275387777752,-0.1963497005750584,-0.23538883980378286,-0.060424484649526954,-0.6771294931843247,-0.03196013822807616,-0.0757780312510799,-0.07308800671680254,-0.07189433116422152,-0.07907387000237442,-0.5448146162401308,-0.05266140459860698
-0.18753087482971692,-0.209505486793973,-0.21132061038597427,-0.006778773456925769,0.06956185661179692,-0.2030915313540179,-0.2297090877944069,0.034660006966094205,0.14922298614390203,-0.036452092982452534,-0.0012153967428426852,-0.0061622934870526344,-0.011930979234112248,0.002318671409018876,0.055714859060297016,0.03297396202993301
-0.17394706883210886,-0.1916176657918288,-0.18743786051970146,-0.0032647392289770244,0.06956185661179692,-0.20233393477171527,-0.2329638233563466,0.005108633878999115,-0.04887664897626557,-0.036837321376956146,0.09029100568803507,0.08659018654289435,0.07122748626082642,0.11681976988749963,0.055714859060297016,0.16225236458952016
-0.20504138437943076,-0.23001172994900138,-0.2288475875741022,-0.00617436278029157,0.07453992695558748,-0.2051923113447648,-0.2275149146123599,-0.10864982199370873,-0.847893146070367,-0.036793508591526934,-0.060342610621256024,-0.06543961126482073,-0.06469210213280605,-0.07057498565052099,-0.6356148946571618,0.2729603332716206
-0.08769947585947117,-0.10866202608047704,-0.11427720682798934,0.21299195755211967,-8.207944672481737,-0.18221731312042883,-0.15457754519385403,0.06493687520891947,0.39602577321780214,-0.034784737424650006,-0.05646438037149893,-0.05579256113368683,-0.052723496042826015,-0.06027844496354988,-0.09351119753481296,-0.07137198094261701
-0.16801952070991838,-0.19769292433543406,-0.1967911972137827,0.019929372622601672,0.17155647246631692,-0.1982131017816527,-0.22689658569152552,0.011232784566313778,0.4544175998125733,-0.0357126292605192,-0.08716678474760485,-0.08428402028204884,-0.0828848695271021,-0.08638522788412534,0.13892735502604484,-0.0869292037798843
0.4385091564013113,0.3176646478555029,0.3030714903427494,2.00932729218232,-0.12070778586931238,0.37575160033126814,1.365943489972859,0.10259099900915719,0.7101306335991964,-0.035690893728348105,-0.07153987858984902,-0.06800301767119683,-0.06740409024529201,-0.0619186780729229,-0.034410934442625295,-0.07960423848765047
-0.13884208626147135,-0.18205022355424644,-0.1776130147353654,0.35906907536708704,-0.052662776760287626,-0.19643991252394608,-0.04650499853040357,0.10222824200952181,0.7776920531231815,-0.03420042025381408,-0.07840042852334811,-0.07572219619694391,-0.07446814375323679,-0.0779885481083789,-0.04849045503662724,-0.0823394830915179
-0.12986310890778244,-0.1869658449368361,-0.189426976677562,0.03720876803559923,0.07813694193920313,-0.203300648740611,-0.2257558811445604,0.18130043030950196,1.4876934113107154,-0.035690893728348105,-0.08029813313422615,-0.07672273020753609,-0.0759207542454995,-0.07352690843709526,1.1674067421320848,-0.08207925196450783
-0.15730477522272776,-0.1679404496463355,-0.16336088773941163,0.051698151117335146,-0.03899298459466341,-0.17152394352825917,-0.1694302729053012,0.09671178608402421,0.5675679837917746,-0.03426212162038935,-0.07787384033450397,-0.07520195950501016,-0.07370768320990359,-0.07727149887458949,0.2413621061768935,-0.07337062564953516
-0.1780711245779418,-0.1880739149105385,-0.1891044469958904,0.05450639052120642,0.049191262130587075,-0.20385408844980293,-0.20200434568534148,0.13794144344331405,0.9672275969293205,-0.035079549526084566,-0.08177854144757087,-0.07872732439849381,-0.07759975187462044,-0.07994848267708587,0.32440606943804606,-0.07620399561908027
-0.1968237763983476,-0.22569872110245645,-0.22474627992777674,-0.019096772239602523,0.06767406138247312,-0.20425312475711904,-0.23555236744291855,0.0942338699200041,0.5054562950704823,-0.029627084104805666,-0.08962569906272032,-0.08679188205971317,-0.08560525447009563,-0.08862637183757507,0.3759186512491584,-0.08766212123842959
-0.19173094232992327,-0.2330182857842787,-0.2305862604668928,-0.01817633885035154,0.07155240972838185,-0.2052822076740257,-0.23555535822772877,0.04246595307161868,6.097403721931274,-0.03620964187121481,-0.0896177505624653,-0.08683020121242993,-0.08555828318899762,-0.08880802430922238,3.2019397065271424,-0.08828700744228675
-0.20413386123224475,-0.23281501449654116,-0.23136924200883685,-0.01867044745380652,0.06806589553195135,-0.2053278522274852,-0.23560959067921333,0.03631824795858355,0.10904075880572228,-0.0324785550050403,-0.0904722144201202,-0.08758309607673541,-0.08624475857402075,-0.08945652363635734,0.012295978186578667,-0.08882537094314151
0.18248779239958282,0.43496524074752646,0.46343033532508926,2.350946874230419,-1.2550975420896524,0.750357747115351,2.2992727457283855,-0.005349531140876729,-0.20445842694766725,-0.03355930489624235,-0.07372587297005158,-0.07116013603756101,-0.07139685889478956,-0.0721939232093388,-0.2925635815015106,-0.06532480838468686
-0.06484605437664019,-0.10600353066019581,-0.08530082955228808,1.1869726851903666,0.16657980952487886,-0.025532076686776442,0.6725438552627713,0.07681772754230999,0.4143218788841636,-0.03340761179916069,-0.04584159720824671,-0.0443598946334633,-0.046294535357931176,-0.0519658787245136,0.027049966832987864,-0.03007513683122315
-0.15500044884138794,-0.16873372573245757,-0.16195316732576256,-0.08412285876242427,0.005307385352058861,-0.13153671376534778,-0.18718585333214402,0.025610420158726468,-0.0208053622590952,-0.03232273536695331,-0.0618256970833254,-0.06074477297623465,-0.05984902708813946,-0.06867619102273298,0.012717520719333167,-0.05410808090970942
-0.162270967442392,-0.18331657054703376,-0.18016122577287635,-0.010577090965625804,-0.021955473635118,-0.18838429456316377,-0.22292517224912306,0.04644665101837323,0.1987046525323599,-0.034661862805906676,-0.08000051115959392,-0.07751753593607422,-0.0760848384839409,-0.0796609712634844,0.06389278419573535,-0.07648468519956944
-0.16568724606960378,-0.2202690200617229,-0.21403410627310326,-0.017334811201410075,0.06956185661179692,-0.19922222342094337,-0.23279559628768448,0.008001126779239554,1.9912904757869545,-0.03647898021889001,-0.09024142387821046,-0.08730259639822965,-0.08599829147805253,-0.08904086752258927,1.0873981380322846,-0.08852033305317547
-0.19689634398475173,-0.22497681422731142,-0.22240265982368804,-0.017884624013383855,0.06636996657086404,-0.20325028016970204,-0.2344922055123215,0.024027548617657386,0.2891903571518131,-0.03780956446784622,-0.08910820258443315,-0.08624361821996512,-0.08492176959685181,-0.08819505028746479,0.1990393201968435,-0.08724660732258464
0.4399468972967815,0.3113882391335435,0.3189258382038146,1.1455639022815898,0.0099931000843122,0.5022933141320055,1.1239692384806856,0.11429281886353174,0.661470691597144,-0.03380544763073829,-0.078402641884287,-0.07595258924078817,-0.07445290593031942,-0.07760559530064166,0.2426268180836636,-0.08163825273612342
0.3274509046752084,0.30983416776415607,0.2722220955376267,2.290661065633696,-0.06578272243570565,0.4969505522250609,1.8268468261484276,0.10463549018549546,0.4908367983257565,-0.035328099840966305,-0.07946214224914822,-0.07668338086216157,-0.0759320891369583,-0.07620177728363837,0.06102625281875112,-0.0816392438724342
0.46989258174065224,0.2819987437509308,0.2877785525155922,1.5226880353038008,0.11899431759555554,0.4229347427869864,1.2852854061421346,0.12397368783463306,0.851179248222823,-0.035454676438152304,-0.0736378608201537,-0.07081978753251353,-0.06934581344017499,-0.06796625665403358,0.3841808005826411,-0.07559133656930649
0.3274509046752084,0.30983416776415607,0.2722220955376267,2.2705657961014545,-0.06578272243570565,0.4969505522250609,1.8268468261484276,0.10463549018549546,0.4908367983257565,-0.035328099840966305,-0.08061075945970926,-0.07747667805592598,-0.07653259581796583,-0.07821857466016179,0.06102625281875112,-0.0816392438724342
-0.14489249934756196,-0.20557862532680513,-0.19459748219652934,0.09006909153847871,0.05720965321579846,-0.2046369874715086,-0.23550847883370665,0.16791213712796954,1.2534342266662895,-0.03546712854745947,-0.05539069010357155,-0.05699059396530653,-0.05378091197476868,-0.06437095802982121,4.1665133299761,-0.08175157253280245
-0.15590339591139765,-0.20185465666400174,-0.18975401775842482,0.18365596630256745,0.017956681269179563,-0.2021796907444366,-0.16158525276422184,0.10042868388448013,0.6612544255727189,-0.035690893728348105,-0.0732239625465227,-0.07186539813420674,-0.07094723035241553,-0.07362916960388959,2.422001712424677,-0.0839555269528552
2.1310857457275736,3.535896155110095,3.4607663191119853,0.8370871025941893,-2.4136166420177703,3.1314765269267775,4.327247424900886,-0.007620168358556989,-0.13789178788283288,-0.03376160377975572,-0.07617132936759154,-0.07333562642962697,-0.07201146393162697,-0.07536183651025634,0.3561059835926815,-0.05900377789130748
2.1310857457275736,3.535896155110095,3.4607663191119853,0.838592839050332,-2.4136166420177703,3.1314765269267775,4.327247424900886,-0.007620168358556989,-0.13789178788283288,-0.03376160377975572,-0.07616672977050508,-0.07327781004082075,-0.07199578172248239,-0.06973194823834186,0.3561059835926815,-0.05900377789130748
-0.14587967013847972,2.062066680590321,1.7043120686660491,-1.2537621170925202,1.1879171728920814,2.491652092895816,2.610382497646894,-0.08311211221434096,-1.034487471944325,-0.03139362679691065,-0.07829174562192164,-0.07795365855490803,-0.07744732403734957,-0.0770643761005543,-0.7038204764568476,-0.06617988707331389
-0.10359228636514407,-0.12490158099167284,-0.1328502487676414,0.16344538673774503,0.17505484945368555,-0.09693525210556754,-0.06259522282388812,0.04909416846935079,0.43318027621403066,-0.0379426130553166,0.0027532313551789866,-0.0030561122765873756,-0.012194411134665828,0.015439291266977493,0.03598666852738421,-0.05519780038817615
-0.1702072805544194,-0.10405978330822584,-0.11378614660187401,-0.032054693414976514,0.04653248724677396,-0.16001489557864992,-0.20559178218190807,-0.06220049305973337,-0.6369905190510302,-0.03294439851052628,-0.08327771355941083,-0.08052135570708316,-0.07964988476724459,-0.08252312521075567,-0.16264417290655883,-0.0772479151875036
-0.15715074170743396,-0.18362887683031215,-0.1863187909776688,0.06530289885714914,0.07795674646566374,-0.20050216457295533,-0.20413204000457374,0.07269570304123278,0.4569696254071991,-0.03572281358443072,0.015356139237404774,0.007776645618150928,-0.011199946053434755,0.0023087866503991956,0.49108390258068774,-0.0426933226932415
-0.34475799121511796,-0.07959955360851974,-0.07984760744061736,0.384960932222356,0.24678056139445234,-0.1779783696129674,-0.10453507655781828,-0.2020007158848102,-2.4277164544955685,-0.034316030710662214,-0.08100935269469428,-0.07907004067189005,-0.07729691935832658,-0.08319327228768067,-1.1256159347310486,-0.08545735680291633
-0.09844652314450934,-0.09480727274549833,-0.09771812010894342,0.15714072251626363,0.03386284079647804,-0.19849214948438,-0.19933011633820225,0.04343639541130086,0.09801119156004327,-0.03420827983881545,-0.038351220592626696,-0.04273808911023151,-0.037542531600688184,-0.054572257900758155,-0.03963797754027514,-0.058918553201603156
-0.1307515484554619,-0.04834995540982908,-0.06018815933820362,0.1971691771155622,0.15013119364737285,-0.17831732337769562,-0.15905220751138124,0.042211565273837924,-0.4349115025750315,-0.032976887901753925,-0.02300562111364378,-0.029467275922574608,-0.023066577740409763,-0.04735450915599091,-0.38471277916165475,-0.04006282517614736
-0.10212094689803536,-0.058740748331706026,-0.06047842261115947,0.1536287067837869,0.1514190259261044,-0.18181955625869478,-0.1832121851978636,0.0226284157298632,-0.18728694786152084,-0.03463716051338922,-0.06629821363119959,-0.06663814005182223,-0.06314106172823067,-0.07523966527016225,-0.27072765301227303,-0.07000110953604254
-0.14816029159588834,-0.117574197969474,-0.12398016407227741,0.06262285879268983,0.07492851210047681,-0.19309572462826638,-0.19861762646166498,0.02776800084383372,-0.29576594245993565,-0.03365859558238936,-0.07275258593783689,-0.07163158988838216,-0.06997542599158799,-0.07837322447128796,-0.17916864019053716,-0.06758682627930389
-0.24720089941298173,-0.14703329770720022,-0.14742329650289202,0.010222230656575992,-0.019532049575101764,-0.1988848870854099,-0.22774026692889884,0.04771387912213294,-1.7963926759938782,-0.032962737542196134,-0.08919696546703351,-0.08665711936531564,-0.08510750328651426,-0.08887240824623105,-1.280743544630469,-0.08695529650647085
-0.16716896374279655,-0.1827473464768474,-0.1745656367851006,-0.0800395773401653,0.3132240994467129,-0.1622607689985098,-0.22666428793273757,0.06517713035126797,-0.10281343872108516,-0.035921684901889475,-0.07976677626316156,-0.07735377377244691,-0.07602926742702376,-0.07999281687185161,-0.15564656686283324,-0.07599799576809099
-0.22615535652216445,-0.1808883257657236,-0.18422044159393303,0.013770894815337833,-0.0026660783750012667,-0.20065141337425127,-0.2234734928511221,-0.10922925803990051,-1.6944881252847812,-0.03216556437729494,-0.08029366379961672,-0.08008600803893609,-0.07683960689536112,-0.08568955709569992,-1.0902063619796665,-0.07811855099314009
-0.20179863454285948,-0.22080157228594685,-0.2206890006031698,-0.024090896932180188,0.05852110808740612,-0.19884822957065726,-0.23092563322830595,-0.050767174815031256,-0.6101302788174353,-0.03383253679327264,-0.0881420927133739,-0.08584312052203937,-0.0844727106788872,-0.08798515328014428,-0.5356249974569324,-0.0850376406913814
-0.24551407024132446,-0.22744759284579388,-0.22758377601930582,-0.025224859763168624,0.06907828352392857,-0.1992789780268846,-0.2305285984934271,-1.227009242901842,-11.042889803493013,-0.035026800216470665,-0.09057323961733323,-0.08773646353420156,-0.08638831667382973,-0.08955003162280942,-2.868947064573745,-0.08883706036541836
-0.20154833211420084,-0.22679607559654072,-0.2260717341294307,-0.02095798439496895,0.0867132348957923,-0.2040372817336921,-0.23500620145731696,-0.003484011202047528,-3.0407008741260126,-0.032751253610071154,-0.0903326276431772,-0.08753600283913435,-0.08614835105514265,-0.08937589023183495,-0.1489861948453114,-0.08788335987997618
0.1675277818100993,2.5951243708348803,2.5087292381765627,-2.2709651181850417,0.8647733657013595,5.528793393675696,6.2860866036470515,-0.06118765275375441,-0.813593367572511,-0.032242720856669335,-0.07808077478478001,-0.07601854382404707,-0.07542305238364694,-0.07871423979166033,-0.5309880295966323,-0.05140324512181249
-1.313137777549914,0.6000936389795316,0.6209972654803428,-2.3714414658462473,1.8448533991396838,1.608856354802464,0.8911035056770424,-0.11045880047577308,-2.9409589836611665,-0.029452754574505316,-0.08380042771914081,-0.08168660149198533,-0.0809344294832112,-0.0832829948901045,-1.6048254859664188,-0.0693362115310566
-0.23152880927797803,-0.1823911418464132,-0.1804302604504475,0.5620603009442857,0.18155597702525073,-0.12430044282622031,0.19699013628268713,-0.17390029071120913,-1.6497210582287898,-0.030193440208204345,-0.0649279863914187,-0.06416572826272834,-0.06420928750204508,-0.06623684544056165,-0.9006808392532216,-0.06439416110620784
-0.1995983886934541,-0.2265398874857902,-0.22581937631751278,-0.007340278693438776,0.10561254133431358,-0.20233393477171527,-0.2329638233563466,0.07594149348373926,0.12936976510167963,-0.0365788507953665,-0.06878935546102935,-0.06842365485670285,-0.06653336953313581,-0.07146196599084725,0.2519850623108147,-0.08184399427636285
-0.19121936084424118,-0.20614785325412763,-0.20700310020006443,-0.004744699621548175,0.03790877556190547,-0.19181046747226696,-0.21389216231712588,-0.018021812178474053,-0.2583519634876019,-0.03500829550184954,-0.08135891623450157,-0.07882355337523779,-0.07864859977922777,-0.08154128804000929,-0.28286807795560404,-0.07592561209752158
0.06515847413643194,-0.0069709003877861395,-0.020122963826167652,0.45646363952096575,-1.1200218246400753,-0.1079686497519873,-0.005177767347999414,0.10136143914300959,0.8119918445969991,-0.03806565853460343,-0.08968888579999232,-0.08672495122671563,-0.08544917296241082,-0.08827406981763632,-0.04258894388657002,-0.08854823696263159
-0.013947995163203265,-0.02872134415648575,-0.04373340329622992,-0.08323203948311393,-0.49691566080367705,0.0006605529781913007,-0.12398183730149363,0.05147316546711534,0.42625976343242816,-0.037475656367501706,-0.08989324252998684,-0.08696720457686677,-0.0856511077879329,-0.0885086226305066,0.11414065410007755,-0.08859048036129559
0.13181760384054317,0.056598403217619345,0.10307143511565309,0.23870579959814062,-0.4084987649486266,-0.06854202587285238,-0.025685971836276664,0.08460482068548777,0.41440838529393376,-0.03609125104734051,-0.08985636612758181,-0.08697620509143411,-0.08568376810382704,-0.08875952008570188,0.3959839914997683,-0.08820116437894812
-0.014012306583936825,-0.0625635207236327,-0.060824504482347164,0.27237516416900465,-0.6284335060779106,-0.13936354782427557,-0.10094102021033745,0.08127893577376152,0.5748344357060476,-0.037561604398478415,-0.09002845600547194,-0.08709983612203061,-0.08578591528305174,-0.08868670500970662,-0.059450560888245456,-0.08863446681281706
-0.010100877104688596,-0.02072803306480611,-0.021771939665462148,0.31669766313523173,-0.45750534648411695,-0.1351554747442862,-0.06362602370977155,0.03890452390268798,0.297062440440886,-0.03725034308653705,-0.09000630582560333,-0.08705587145178181,-0.0857479230972444,-0.08863369876886297,-0.018982444020406126,-0.08852967857632534
-0.03581477111605259,-0.08753100660887758,-0.06562347518020778,0.2801427892319965,-0.661802139159122,-0.1500027998752555,-0.0969110883959388,0.050851319206325414,0.428638689701104,-0.03758251151589311,-0.09007147847494447,-0.08717796809256276,-0.08584295056635166,-0.08878126012580319,-0.015019977935916109,-0.08863364655264883
-0.014422495532988399,-0.07048940648280644,-0.09136119612922003,0.2342063118661026,-0.2006120722911447,-0.15255888728013303,-0.10415941988624965,0.0180635680252417,1.1161483813484299,-0.03712026643700525,-0.09013158725670734,-0.08730156479159562,-0.08592074952568321,-0.08902017518985389,0.16548453458958137,-0.08864133649172601
-0.06133671418053642,-0.0943099304802323,-0.10340343381106187,0.22951168174478417,0.06008322376759673,-0.17911349885780745,-0.16055396464589916,0.14460265388059532,0.574575002983147,-0.03754302201997387,-0.08928324537353705,-0.08636162114731176,-0.08510614192752389,-0.08780094062236427,0.010356882535907795,-0.08816158682583089
-0.1339512180433988,-0.13973595420160248,-0.1468589338077655,0.0549018535693919,-0.2682640212853007,-0.13603245738583084,-0.1653416087318577,0.017488830615892657,0.1557974732864243,-0.03797042190317057,-0.09015387234274808,-0.08723568486481598,-0.0859404922073547,-0.08882644425965741,-0.38926543851540385,-0.08876232486654034
-0.014422495532988399,-0.07048940648280644,-0.09136119612922003,0.5016322296552925,-0.2006120722911447,-0.15255888728013303,-0.10415941988624965,0.0180635680252417,1.1161483813484299,-0.03712026643700525,-0.08915571448188633,-0.06926625444991165,-0.06880432488911606,-0.0871158889750433,0.16548453458958137,-0.08864133649172601
-0.04907853392146866,-0.09283342655050017,-0.08705316577964076,0.06734838619472486,-0.35501176673622364,-0.12239970143730934,-0.13267785464814852,0.05949580286749757,0.5144963013978603,-0.03775904670048238,-0.09026507958757085,-0.08734576803320039,-0.0860239616079345,-0.08908726062201013,0.08159757057142641,-0.08862595661357166
-0.05455370831949105,-0.07048940648280644,-0.07444836286850642,0.5644266916505487,-0.22405559169870817,-0.17836566985637223,-0.09807979309250955,0.05811551352027975,0.5068404841332125,-0.037201865290510845,-0.08903893920760375,-0.08604584553227675,-0.08482924639635545,-0.08709124682945621,0.006647350401920942,-0.08856648775137477
-0.15903896906498782,-0.1656581532345585,-0.17073542004238865,0.10198241604089996,-0.21760446126104774,-0.19110963320295532,-0.17486191486908603,0.0005579282515801784,0.030536191939418627,-0.03700355833060489,-0.09040455489961222,-0.08747959312837761,-0.08616750846778144,-0.08917100582024914,-0.35225398727785323,-0.08875883876082535
-0.1616927594753634,-0.19168548288835688,-0.19258774858305128,0.0007486934056201514,-0.027391081549496307,-0.18861849999711244,-0.21974565085274012,0.06666105917165575,0.5271262372242848,-0.037924046209588745,-0.09034651497621529,-0.08741930247918715,-0.08610007974854307,-0.0891110027378718,-0.0928367294824056,-0.08870357373199067
-0.1333461491694905,-0.2032080929825874,-0.19771894437147733,0.01257251180916107,0.01747252451438976,-0.19217465209802392,-0.21720332973589765,0.23744006741514187,1.9376132485246498,-0.03609630437735456,-0.08934009649391146,-0.0864416096631684,-0.08512919114865117,-0.08782558276795135,0.6596166071759562,-0.08807802282119218
