netIncomeToCommon,totalRevenue,grossProfits,totalCash,totalDebt,operatingCashflow,profitMargins,enterpriseValue,returnOnEquity,totalCashPerShare,operatingMargins,enterpriseToRevenue,revenuePerShare,trailingEps,fiftyTwoWeekLow,beta
-0.18960353635528415,-0.1940618632016336,-0.19182105074299338,-0.19957681420570347,-0.21214662387892824,0.15639438529352095,-0.4670054238529181,0.023785914356149483,-0.5843553311050593,0.0030165962069091928,-0.0350752164000734,0.33934237714529575,0.06363279216046107,-0.036360771998245174,0.026509044327007774,-0.036501570053778645
-0.13426847450144244,-0.12995895146073744,-0.12174068030175653,-0.15132475352184432,-0.21460681232085138,0.22375917061493963,-0.050520314015100994,-0.07109005249621161,-0.4685154178115576,0.13760301301810074,0.02952044069566425,-0.5597531666726187,0.017517053471020456,0.024361400034684465,-0.0009067116467129691,-0.036806561301532495
-0.18228806161962546,-0.1907686062275998,-0.1882207043734416,-0.20189314647393564,-0.2339794925782969,0.0817980227209658,-0.2592602807901872,-0.010574717780608436,-0.4784638384462663,-0.03755005813352807,-0.006409480298296592,-0.15831030433044335,0.06300203487609476,0.04082146852019764,0.012801166340147392,-0.03752335234710155
-0.190400635888837,-0.20518987538213676,-0.20398672905464413,-0.20187756663072096,-0.22991778205269361,0.09964265253737914,-0.26791092176719034,-0.004298160356459153,-0.569011182912794,-0.023194232952392455,-0.011115654557240721,0.03035646865133249,0.040415555948680126,0.019401264233867628,0.02328366127127591,-0.03535672157079999
-0.1952724379552909,-0.22157268885201514,-0.2248372502402734,-0.20516146634828922,-0.23391746121144272,0.0674433234509776,0.2389301330754247,-0.003962296519786762,2.523424845805422,-0.08612045179955821,0.07220577098624759,0.47933562460796364,-0.07515729604369242,-0.07730558727122999,-0.07421966850349798,-0.033456524512934
-0.18577043033212887,-0.2215606977084799,-0.22380810711441806,-0.20274673142434643,-0.2118884674034836,0.014118022115762319,1.4219052866806066,0.026137165728442845,0.6593638502733167,-0.07677182640481281,0.10424921173633565,1.8864326602339507,-0.07739178727447941,-0.07681589233548057,-0.07696124410087006,-0.03387817209116593
-0.19412831798046684,-0.21575290957698864,-0.21646384852743364,-0.19757472301473233,-0.2069195643464558,0.09511719207158742,-0.09736353490557312,0.020289024112001713,0.30889330423267874,-0.029038374234709823,-0.002051911540014999,0.9922272136060403,-0.0561574103981266,-0.0600082984116936,-0.060092490719392475,-0.03781242767634803
-0.19412831798046684,-0.21575290957698864,-0.21646384852743364,-0.19757472301473233,-0.2069195643464558,0.09511719207158742,-0.09736353490557312,0.02099076135351246,0.30889330423267874,-0.029038374234709823,-0.002051911540014999,1.0144032357467554,-0.0561574103981266,-0.0600082984116936,-0.05976995241381928,-0.03781242767634803
-0.19881427657788553,-0.2110609963074924,-0.21040531883698524,-0.1962016769573731,-0.22779567145639198,0.07497467594835668,-0.6137635264011742,-0.018494108476298333,-0.6496944152511638,0.08878031427959318,-0.061437329666391066,-0.24064589422725208,0.017943150147161517,-0.04073643319832882,0.008769437520482586,-0.03487731277367793
-0.1938772603486611,-0.2067146142420025,-0.205653645641254,-0.20146430283012193,-0.22410308063223325,0.09746011884726423,-0.41497181837624403,0.001090564299109021,-0.5564491985750071,0.011149266758966282,-0.02408943224405968,0.1607969681149232,0.07927087568403202,0.026841467935092882,0.028121735854873695,-0.03732586344676754
-0.171326338021496,-0.18924794109917958,-0.19406655806051326,-0.18831159699825334,-0.22072287378833558,0.1309606927064568,0.08153172049885234,-0.022580836004176957,-0.39171038520538026,0.24067685971969507,0.03080651234000034,-0.31433852164870524,0.12182686182712878,0.055148994543576225,0.0434423053696,-0.034845351496857496
-0.17168721224864072,-0.17065386948426176,-0.16623031108353822,-0.19580904023802861,-0.21087284914591972,0.13698866207698598,-0.27076567654280626,0.028106425398768134,-0.5515593136259048,-0.06778887664374607,-0.011106232786952561,0.14521689102119004,-0.057717528149351764,-0.06749589194541072,-0.0658175456433165,-0.0348242942292682
-0.1623163087454526,-0.17294348031526016,-0.16873342236924152,-0.17971276073094822,-0.21310037255823153,0.12422201298261157,-0.009602782193876072,-0.015269161383663648,-0.47618750876939175,-0.03198378587376288,0.03299706451023107,-0.23905376956073923,-0.056851914429317155,-0.057591416954607684,-0.06412421953905728,-0.035388201331543266
-0.20293155416005648,-0.2302655694018642,-0.23167393737216124,-0.20301138023454376,-0.23521397107310835,0.05477151761387039,0.2562746682343161,-0.020561866423260813,0.019546543473359494,-0.08396196523237291,0.0058765081574854786,-0.33139700021848606,-0.08796032687955312,-0.0936550794809288,-0.08792432110730264,-0.035690893728348105
-0.19919204566585166,-0.20892959964881694,-0.21073521482786048,-0.1963497005750584,-0.23538883980378286,0.0818275387777752,-0.6771294931843247,-0.03543923850069553,-0.5448146162401308,-0.03329421618411895,-0.060424484649526954,-0.6299203751896504,-0.05266140459860698,-0.08311874005690069,-0.07907387000237442,-0.03196013822807616
-0.18753087482971692,-0.21132061038597427,-0.209505486793973,-0.2030915313540179,-0.2297090877944069,0.06956185661179692,0.14922298614390203,-0.006778773456925769,0.055714859060297016,-0.03723106449563817,0.034660006966094205,0.05514812417274733,0.03297396202993301,0.06821279170050462,0.002318671409018876,-0.036452092982452534
-0.17394706883210886,-0.18743786051970146,-0.1916176657918288,-0.20233393477171527,-0.2329638233563466,0.06956185661179692,-0.04887664897626557,-0.0032647392289770244,0.055714859060297016,-0.0687280975659158,0.005108633878999115,-0.07870407100479951,0.16225236458952016,0.06998201211353484,0.11681976988749963,-0.036837321376956146
-0.20504138437943076,-0.2288475875741022,-0.23001172994900138,-0.2051923113447648,-0.2275149146123599,0.07453992695558748,-0.847893146070367,-0.00617436278029157,-0.6356148946571618,-0.043992173552377715,-0.10864982199370873,1.4057247341375272,0.2729603332716206,-0.0033932451947269325,-0.07057498565052099,-0.036793508591526934
-0.08769947585947117,-0.11427720682798934,-0.10866202608047704,-0.18221731312042883,-0.15457754519385403,-8.207944672481737,0.39602577321780214,0.21299195755211967,-0.09351119753481296,-0.07268478786745403,0.06493687520891947,0.8087917073856639,-0.07137198094261701,-0.07029403025037187,-0.06027844496354988,-0.034784737424650006
-0.16801952070991838,-0.1967911972137827,-0.19769292433543406,-0.1982131017816527,-0.22689658569152552,0.17155647246631692,0.4544175998125733,0.019929372622601672,0.13892735502604484,-0.085319436079192,0.011232784566313778,0.3270602725750536,-0.0869292037798843,-0.09206058096850926,-0.08638522788412534,-0.0357126292605192
0.4385091564013113,0.3030714903427494,0.3176646478555029,0.37575160033126814,1.365943489972859,-0.12070778586931238,0.7101306335991964,2.00932729218232,-0.034410934442625295,-0.043277783032745744,0.10259099900915719,1.8224065040020403,-0.07960423848765047,-0.07629715016798967,-0.0619186780729229,-0.035690893728348105
-0.13884208626147135,-0.1776130147353654,-0.18205022355424644,-0.19643991252394608,-0.04650499853040357,-0.052662776760287626,0.7776920531231815,0.35906907536708704,-0.04849045503662724,-0.08289196465748572,0.10222824200952181,3.5098312041247595,-0.0823394830915179,-0.08212520178597223,-0.0779885481083789,-0.03420042025381408
-0.12986310890778244,-0.189426976677562,-0.1869658449368361,-0.203300648740611,-0.2257558811445604,0.07813694193920313,1.4876934113107154,0.03720876803559923,1.1674067421320848,-0.08567735396264052,0.18130043030950196,0.44396771237328475,-0.08207925196450783,-0.0731117077828781,-0.07352690843709526,-0.035690893728348105
-0.15730477522272776,-0.16336088773941163,-0.1679404496463355,-0.17152394352825917,-0.1694302729053012,-0.03899298459466341,0.5675679837917746,0.051698151117335146,0.2413621061768935,-0.05649737268225921,0.09671178608402421,0.2885081110073489,-0.07337062564953516,-0.07789541606481484,-0.07727149887458949,-0.03426212162038935
-0.1780711245779418,-0.1891044469958904,-0.1880739149105385,-0.20385408844980293,-0.20200434568534148,0.049191262130587075,0.9672275969293205,0.05450639052120642,0.32440606943804606,-0.08522994332392614,0.13794144344331405,0.6565163553527538,-0.07620399561908027,-0.08209398565810823,-0.07994848267708587,-0.035079549526084566
-0.1968237763983476,-0.22474627992777674,-0.22569872110245645,-0.20425312475711904,-0.23555236744291855,0.06767406138247312,0.5054562950704823,-0.019096772239602523,0.3759186512491584,-0.08627082649363116,0.0942338699200041,-0.20903084727792495,-0.08766212123842959,-0.09287915884755063,-0.08862637183757507,-0.029627084104805666
-0.19173094232992327,-0.2305862604668928,-0.2330182857842787,-0.2052822076740257,-0.23555535822772877,0.07155240972838185,6.097403721931274,-0.01817633885035154,3.2019397065271424,-0.08688384715753475,0.04246595307161868,0.1188331108332624,-0.08828700744228675,-0.08917380412546522,-0.08880802430922238,-0.03620964187121481
-0.20413386123224475,-0.23136924200883685,-0.23281501449654116,-0.2053278522274852,-0.23560959067921333,0.06806589553195135,0.10904075880572228,-0.01867044745380652,0.012295978186578667,-0.08694128352517982,0.03631824795858355,0.13748371406955606,-0.08882537094314151,-0.09485045751190914,-0.08945652363635734,-0.0324785550050403
0.18248779239958282,0.46343033532508926,0.43496524074752646,0.750357747115351,2.2992727457283855,-1.2550975420896524,-0.20445842694766725,2.350946874230419,-0.2925635815015106,0.043798606682401944,-0.005349531140876729,1.6153165741649014,-0.06532480838468686,-0.07384184682088962,-0.0721939232093388,-0.03355930489624235
-0.06484605437664019,-0.08530082955228808,-0.10600353066019581,-0.025532076686776442,0.6725438552627713,0.16657980952487886,0.4143218788841636,1.1869726851903666,0.027049966832987864,0.20478327299696272,0.07681772754230999,4.270070732384657,-0.03007513683122315,-0.0041442937425198,-0.0519658787245136,-0.03340761179916069
-0.15500044884138794,-0.16195316732576256,-0.16873372573245757,-0.13153671376534778,-0.18718585333214402,0.005307385352058861,-0.0208053622590952,-0.08412285876242427,0.012717520719333167,0.05805198707456191,0.025610420158726468,-0.7842427446509342,-0.05410808090970942,-0.0594005665064274,-0.06867619102273298,-0.03232273536695331
-0.162270967442392,-0.18016122577287635,-0.18331657054703376,-0.18838429456316377,-0.22292517224912306,-0.021955473635118,0.1987046525323599,-0.010577090965625804,0.06389278419573535,-0.07087400781888152,0.04644665101837323,-0.18355685261371896,-0.07648468519956944,-0.0784941568958939,-0.0796609712634844,-0.034661862805906676
-0.16568724606960378,-0.21403410627310326,-0.2202690200617229,-0.19922222342094337,-0.23279559628768448,0.06956185661179692,1.9912904757869545,-0.017334811201410075,1.0873981380322846,-0.08636501898967644,0.008001126779239554,-0.20050160799303457,-0.08852033305317547,-0.09443947171064439,-0.08904086752258927,-0.03647898021889001
-0.19689634398475173,-0.22240265982368804,-0.22497681422731142,-0.20325028016970204,-0.2344922055123215,0.06636996657086404,0.2891903571518131,-0.017884624013383855,0.1990393201968435,-0.08544770742852874,0.024027548617657386,-0.16411018704416883,-0.08724660732258464,-0.09278460890390824,-0.08819505028746479,-0.03780956446784622
0.4399468972967815,0.3189258382038146,0.3113882391335435,0.5022933141320055,1.1239692384806856,0.0099931000843122,0.661470691597144,1.1455639022815898,0.2426268180836636,-0.048840397668128296,0.11429281886353174,0.8948801625678247,-0.08163825273612342,-0.08121723288428363,-0.07760559530064166,-0.03380544763073829
0.3274509046752084,0.2722220955376267,0.30983416776415607,0.4969505522250609,1.8268468261484276,-0.06578272243570565,0.4908367983257565,2.290661065633696,0.06102625281875112,-0.045621863764250724,0.10463549018549546,2.2784364977675144,-0.0816392438724342,-0.08249274625037811,-0.07620177728363837,-0.035328099840966305
0.46989258174065224,0.2877785525155922,0.2819987437509308,0.4229347427869864,1.2852854061421346,0.11899431759555554,0.851179248222823,1.5226880353038008,0.3841808005826411,-0.02167521412260738,0.12397368783463306,1.3700156523314528,-0.07559133656930649,-0.06797367093976764,-0.06796625665403358,-0.035454676438152304
0.3274509046752084,0.2722220955376267,0.30983416776415607,0.4969505522250609,1.8268468261484276,-0.06578272243570565,0.4908367983257565,2.2705657961014545,0.06102625281875112,-0.045621863764250724,0.10463549018549546,2.2463665580563266,-0.0816392438724342,-0.08249274625037811,-0.07821857466016179,-0.035328099840966305
-0.14489249934756196,-0.19459748219652934,-0.20557862532680513,-0.2046369874715086,-0.23550847883370665,0.05720965321579846,1.2534342266662895,0.09006909153847871,4.1665133299761,-0.08642129849658661,0.16791213712796954,1.3005307829572124,-0.08175157253280245,-0.07857754241721066,-0.06437095802982121,-0.03546712854745947
-0.15590339591139765,-0.18975401775842482,-0.20185465666400174,-0.2021796907444366,-0.16158525276422184,0.017956681269179563,0.6612544255727189,0.18365596630256745,2.422001712424677,-0.08547413651366233,0.10042868388448013,2.320968971001501,-0.0839555269528552,-0.08574530533727143,-0.07362916960388959,-0.035690893728348105
2.1310857457275736,3.4607663191119853,3.535896155110095,3.1314765269267775,4.327247424900886,-2.4136166420177703,-0.13789178788283288,0.8370871025941893,0.3561059835926815,0.024828064679946776,-0.007620168358556989,-0.15569467094974362,-0.05900377789130748,-0.07074094732032701,-0.07536183651025634,-0.03376160377975572
2.1310857457275736,3.4607663191119853,3.535896155110095,3.1314765269267775,4.327247424900886,-2.4136166420177703,-0.13789178788283288,0.838592839050332,0.3561059835926815,0.024828064679946776,-0.007620168358556989,-0.1554672245688132,-0.05900377789130748,-0.07074094732032701,-0.06973194823834186,-0.03376160377975572
-0.14587967013847972,1.7043120686660491,2.062066680590321,2.491652092895816,2.610382497646894,1.1879171728920814,-1.034487471944325,-1.2537621170925202,-0.7038204764568476,0.04353433644715483,-0.08311211221434096,-0.6414064174266362,-0.06617988707331389,-0.08863153757271305,-0.0770643761005543,-0.03139362679691065
-0.10359228636514407,-0.1328502487676414,-0.12490158099167284,-0.09693525210556754,-0.06259522282388812,0.17505484945368555,0.43318027621403066,0.16344538673774503,0.03598666852738421,0.06012767499466485,0.04909416846935079,0.7353265263451413,-0.05519780038817615,-0.03938183515947606,0.015439291266977493,-0.0379426130553166
-0.1702072805544194,-0.11378614660187401,-0.10405978330822584,-0.16001489557864992,-0.20559178218190807,0.04653248724677396,-0.6369905190510302,-0.032054693414976514,-0.16264417290655883,-0.06911306878306116,-0.06220049305973337,-0.3403811322652373,-0.0772479151875036,-0.0897298290703215,-0.08252312521075567,-0.03294439851052628
-0.15715074170743396,-0.1863187909776688,-0.18362887683031215,-0.20050216457295533,-0.20413204000457374,0.07795674646566374,0.4569696254071991,0.06530289885714914,0.49108390258068774,-0.06779833217276049,0.07269570304123278,0.7288443044886246,-0.0426933226932415,-0.019930514895465105,0.0023087866503991956,-0.03572281358443072
-0.34475799121511796,-0.07984760744061736,-0.07959955360851974,-0.1779783696129674,-0.10453507655781828,0.24678056139445234,-2.4277164544955685,0.384960932222356,-1.1256159347310486,-0.08439269798553516,-0.2020007158848102,1.189536949063172,-0.08545735680291633,-0.10028437255962765,-0.08319327228768067,-0.034316030710662214
-0.09844652314450934,-0.09771812010894342,-0.09480727274549833,-0.19849214948438,-0.19933011633820225,0.03386284079647804,0.09801119156004327,0.15714072251626363,-0.03963797754027514,-0.08081929895786952,0.04343639541130086,0.44533239065886726,-0.058918553201603156,-0.05648191989375507,-0.054572257900758155,-0.03420827983881545
-0.1307515484554619,-0.06018815933820362,-0.04834995540982908,-0.17831732337769562,-0.15905220751138124,0.15013119364737285,-0.4349115025750315,0.1971691771155622,-0.38471277916165475,-0.05614741254680306,0.042211565273837924,0.41621925389977465,-0.04006282517614736,-0.060689383273959195,-0.04735450915599091,-0.032976887901753925
-0.10212094689803536,-0.06047842261115947,-0.058740748331706026,-0.18181955625869478,-0.1832121851978636,0.1514190259261044,-0.18728694786152084,0.1536287067837869,-0.27072765301227303,-0.0765067600771749,0.0226284157298632,0.2766808991989676,-0.07000110953604254,-0.0798298928561465,-0.07523966527016225,-0.03463716051338922
-0.14816029159588834,-0.12398016407227741,-0.117574197969474,-0.19309572462826638,-0.19861762646166498,0.07492851210047681,-0.29576594245993565,0.06262285879268983,-0.17916864019053716,-0.07727404839525383,0.02776800084383372,0.13793860683141693,-0.06758682627930389,-0.0768329373881349,-0.07837322447128796,-0.03365859558238936
-0.24720089941298173,-0.14742329650289202,-0.14703329770720022,-0.1988848870854099,-0.22774026692889884,-0.019532049575101764,-1.7963926759938782,0.010222230656575992,-1.280743544630469,-0.08632305173110254,0.04771387912213294,-0.08723331028968992,-0.08695529650647085,-0.09594930579311546,-0.08887240824623105,-0.032962737542196134
-0.16716896374279655,-0.1745656367851006,-0.1827473464768474,-0.1622607689985098,-0.22666428793273757,0.3132240994467129,-0.10281343872108516,-0.0800395773401653,-0.15564656686283324,-0.04854101801669441,0.06517713035126797,-0.8522492125491271,-0.07599799576809099,-0.08079898892922313,-0.07999281687185161,-0.035921684901889475
-0.22615535652216445,-0.18422044159393303,-0.1808883257657236,-0.20065141337425127,-0.2234734928511221,-0.0026660783750012667,-1.6944881252847812,0.013770894815337833,-1.0902063619796665,-0.08276760948281651,-0.10922925803990051,0.10097856993022514,-0.07811855099314009,-0.10234671936206628,-0.08568955709569992,-0.03216556437729494
-0.20179863454285948,-0.2206890006031698,-0.22080157228594685,-0.19884822957065726,-0.23092563322830595,0.05852110808740612,-0.6101302788174353,-0.024090896932180188,-0.5356249974569324,-0.07881517682253578,-0.050767174815031256,-0.450920073397417,-0.0850376406913814,-0.09306960750793436,-0.08798515328014428,-0.03383253679327264
-0.24551407024132446,-0.22758377601930582,-0.22744759284579388,-0.1992789780268846,-0.2305285984934271,0.06907828352392857,-11.042889803493013,-0.025224859763168624,-2.868947064573745,-0.08626699746133097,-1.227009242901842,-0.7501257875113726,-0.08883706036541836,-0.09685632453804936,-0.08955003162280942,-0.035026800216470665
-0.20154833211420084,-0.2260717341294307,-0.22679607559654072,-0.2040372817336921,-0.23500620145731696,0.0867132348957923,-3.0407008741260126,-0.02095798439496895,-0.1489861948453114,-0.08614857978344391,-0.003484011202047528,-0.335263588694303,-0.08788335987997618,-0.09767367602079183,-0.08937589023183495,-0.032751253610071154
0.1675277818100993,2.5087292381765627,2.5951243708348803,5.528793393675696,6.2860866036470515,0.8647733657013595,-0.813593367572511,-2.2709651181850417,-0.5309880295966323,0.23670444417328917,-0.06118765275375441,-0.7459180294641599,-0.05140324512181249,-0.08514070624322093,-0.07871423979166033,-0.032242720856669335
-1.313137777549914,0.6209972654803428,0.6000936389795316,1.608856354802464,0.8911035056770424,1.8448533991396838,-2.9409589836611665,-2.3714414658462473,-1.6048254859664188,0.08147902784301224,-0.11045880047577308,-1.8196923938366298,-0.0693362115310566,-0.1268911486685677,-0.0832829948901045,-0.029452754574505316
-0.23152880927797803,-0.1804302604504475,-0.1823911418464132,-0.12430044282622031,0.19699013628268713,0.18155597702525073,-1.6497210582287898,0.5620603009442857,-0.9006808392532216,0.07235380914239875,-0.17390029071120913,5.849799571136827,-0.06439416110620784,-0.11438023289071123,-0.06623684544056165,-0.030193440208204345
-0.1995983886934541,-0.22581937631751278,-0.2265398874857902,-0.20233393477171527,-0.2329638233563466,0.10561254133431358,0.12936976510167963,-0.007340278693438776,0.2519850623108147,-0.0687280975659158,0.07594149348373926,0.6557202930194973,-0.08184399427636285,-0.08564619778980098,-0.07146196599084725,-0.0365788507953665
-0.19121936084424118,-0.20700310020006443,-0.20614785325412763,-0.19181046747226696,-0.21389216231712588,0.03790877556190547,-0.2583519634876019,-0.004744699621548175,-0.28286807795560404,-0.05972511760928192,-0.018021812178474053,0.0425248500311095,-0.07592561209752158,-0.08337148583019072,-0.08154128804000929,-0.03500829550184954
0.06515847413643194,-0.020122963826167652,-0.0069709003877861395,-0.1079686497519873,-0.005177767347999414,-1.1200218246400753,0.8119918445969991,0.45646363952096575,-0.04258894388657002,-0.0861078066360939,0.10136143914300959,0.9641375855611345,-0.08854823696263159,-0.09414506942978372,-0.08827406981763632,-0.03806565853460343
-0.013947995163203265,-0.04373340329622992,-0.02872134415648575,0.0006605529781913007,-0.12398183730149363,-0.49691566080367705,0.42625976343242816,-0.08323203948311393,0.11414065410007755,-0.08514226037442173,0.05147316546711534,-0.47093535491929317,-0.08859048036129559,-0.09440816748113934,-0.0885086226305066,-0.037475656367501706
0.13181760384054317,0.10307143511565309,0.056598403217619345,-0.06854202587285238,-0.025685971836276664,-0.4084987649486266,0.41440838529393376,0.23870579959814062,0.3959839914997683,-0.08562890574453982,0.08460482068548777,0.1448757214497944,-0.08820116437894812,-0.0937762494091678,-0.08875952008570188,-0.03609125104734051
-0.014012306583936825,-0.060824504482347164,-0.0625635207236327,-0.13936354782427557,-0.10094102021033745,-0.6284335060779106,0.5748344357060476,0.27237516416900465,-0.059450560888245456,-0.08637679139814912,0.08127893577376152,0.6624299612569446,-0.08863446681281706,-0.09441878795293716,-0.08868670500970662,-0.037561604398478415
-0.010100877104688596,-0.021771939665462148,-0.02072803306480611,-0.1351554747442862,-0.06362602370977155,-0.45750534648411695,0.297062440440886,0.31669766313523173,-0.018982444020406126,-0.08631123506644478,0.03890452390268798,0.6046585805006203,-0.08852967857632534,-0.09437099582984688,-0.08863369876886297,-0.03725034308653705
-0.03581477111605259,-0.06562347518020778,-0.08753100660887758,-0.1500027998752555,-0.0969110883959388,-0.661802139159122,0.428638689701104,0.2801427892319965,-0.015019977935916109,-0.08645331907448582,0.050851319206325414,0.7153112448232651,-0.08863364655264883,-0.0944743040555168,-0.08878126012580319,-0.03758251151589311
-0.014422495532988399,-0.09136119612922003,-0.07048940648280644,-0.15255888728013303,-0.10415941988624965,-0.2006120722911447,1.1161483813484299,0.2342063118661026,0.16548453458958137,-0.08640301393083086,0.0180635680252417,0.7158798607755911,-0.08864133649172601,-0.09429230778879924,-0.08902017518985389,-0.03712026643700525
-0.06133671418053642,-0.10340343381106187,-0.0943099304802323,-0.17911349885780745,-0.16055396464589916,0.06008322376759673,0.574575002983147,0.22951168174478417,0.010356882535907795,-0.08625862016602509,0.14460265388059532,0.788321533101927,-0.08816158682583089,-0.09356577096808331,-0.08780094062236427,-0.03754302201997387
-0.1339512180433988,-0.1468589338077655,-0.13973595420160248,-0.13603245738583084,-0.1653416087318577,-0.2682640212853007,0.1557974732864243,0.0549018535693919,-0.38926543851540385,-0.08617214015539337,0.017488830615892657,0.1998040224444886,-0.08876232486654034,-0.09475671205559574,-0.08882644425965741,-0.03797042190317057
-0.014422495532988399,-0.09136119612922003,-0.07048940648280644,-0.15255888728013303,-0.10415941988624965,-0.2006120722911447,1.1161483813484299,0.5016322296552925,0.16548453458958137,-0.08640301393083086,0.0180635680252417,1.7679330957692065,-0.08864133649172601,-0.09429230778879924,-0.0871158889750433,-0.03712026643700525
-0.04907853392146866,-0.08705316577964076,-0.09283342655050017,-0.12239970143730934,-0.13267785464814852,-0.35501176673622364,0.5144963013978603,0.06734838619472486,0.08159757057142641,-0.08608467510143551,0.05949580286749757,0.04923451826855664,-0.08862595661357166,-0.0944269946811446,-0.08908726062201013,-0.03775904670048238
-0.05455370831949105,-0.07444836286850642,-0.07048940648280644,-0.17836566985637223,-0.09807979309250955,-0.22405559169870817,0.5068404841332125,0.5644266916505487,0.006647350401920942,-0.08665399617692582,0.05811551352027975,1.7704350059594414,-0.08856648775137477,-0.09440720198370316,-0.08709124682945621,-0.037201865290510845
-0.15903896906498782,-0.17073542004238865,-0.1656581532345585,-0.19110963320295532,-0.17486191486908603,-0.21760446126104774,0.030536191939418627,0.10198241604089996,-0.35225398727785323,-0.08672060548597876,0.0005579282515801784,0.8037878870051948,-0.08875883876082535,-0.09477360826072867,-0.08917100582024914,-0.03700355833060489
-0.1616927594753634,-0.19258774858305128,-0.19168548288835688,-0.18861849999711244,-0.21974565085274012,-0.027391081549496307,0.5271262372242848,0.0007486934056201514,-0.0928367294824056,-0.08647291803997464,0.06666105917165575,0.0021531174159615603,-0.08870357373199067,-0.09456023332733568,-0.0891110027378718,-0.037924046209588745
-0.1333461491694905,-0.19771894437147733,-0.2032080929825874,-0.19217465209802392,-0.21720332973589765,0.01747252451438976,1.9376132485246498,0.01257251180916107,0.6596166071759562,-0.08557503406470403,0.23744006741514187,0.2280073736798596,-0.08807802282119218,-0.092046560752274,-0.08782558276795135,-0.03609630437735456
-0.16918999552026479,-0.1805929596745334,-0.18066376113963814,-0.15872747878841242,-0.19417078375099306,-0.10887484433288412,0.091220351886686,-0.03609734881157543,-0.14966066289771876,-0.08518675715915368,0.00659727358453099,-0.4523984748734647,-0.08850742901926202,-0.09452306167604324,-0.08915135434983923,-0.03817128141604469
