symbol,shortName,country,averageVolume,currentPrice,currency,sector,industry,profitMargins,operatingMargins,operatingCashflow,returnOnAssets,returnOnEquity,trailingEps,totalRevenue,revenuePerShare,revenueGrowth,grossProfits,netIncomeToCommon,totalCash,totalCashPerShare,totalDebt,bookValue,marketCap,enterpriseValue,trailingPE,earningsQuarterlyGrowth,forwardPE,pegRatio,priceToSalesTrailing12Months,priceToBook,enterpriseToRevenue,beta,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendYield,fiveYearAvgDividendYield
AUBANK.NS,AU SMALL FINANCE B,India,1846696,1116.4,INR,Financial Services,Banks—Regional,0.37558997,0.46793,-647892108.5768633,0.024980000000000002,0.2198,0.5153966960772417,424315144.61039937,1.3841927114932366,0.285,424315154.84754455,159367930.72074974,650893935.7591683,2.1147055880092682,956968342.73746,203.877,4754222909.1484785,4567997769.74827,29.487585,0.381,52.63555,,11.204462,5.475850599999999,10.765999999999998,1.048543,18.92034067730994,8.395275818035786,16.88769697053742,15.433053097355359,0.0006503924,
YESBANK.NS,YES BANK,India,129265127,13.25,INR,Financial Services,Banks—Regional,-2.1596699,-2.9525900000000003,,,-0.120670006,-0.022461821144412274,209223019.28460076,0.008481039135132635,0.261,157304584.99887323,-451852887.3346853,3992112210.261042,0.15674267191318966,8705531904.520676,13.704,4525830893.940496,9099539356.225277,,4.984,0.50981146,,21.631610000000002,0.96687096,43.492,1.1576739999999999,0.2824744174221544,0.14293886182807813,0.15948271460185934,0.1846388107727065,0.13605443,
IDFCFIRSTB.NS,IDFC FIRST BANK,India,35342728,49.15,INR,Financial Services,Banks—Regional,-0.032780002999999995,-0.066479996,,,,0.011843505694326472,988712490.9410572,0.17113185067054953,-0.19899999999999998,1030784271.2937764,-32407766.12840113,785908410.8431531,0.12778734247430185,6232962624.34798,31.374000000000002,4152934536.985375,8946690676.516262,56.494255,,,,4.200346,1.5665839,9.049,1.271883,0.9433964880653156,0.3655150895317998,0.6282881755620655,0.737973849480259,0.014720313999999998,
CANBK.NS,CANARA BANK,India,14139830,162.75,INR,Financial Services,Banks—Regional,0.08986,0.120670006,-6302985742.682498,0.0030800000000000003,0.05624,0.2601487285271022,4378891411.546834,2.8949203487666617,6.46,4378891192.428365,393503885.22770935,24349482976.2387,14.783431364731575,6808354821.396107,378.911,3650831642.520503,-14030573817.475266,8.516483000000001,,3.9531214,1.46,0.8337341999999999,0.42952037,-3.2039999999999997,1.208159,2.376869073826899,1.119687750986612,2.1320958022037706,2.06275820231471,0.005997001700000001,
UNIONBANK.NS,UNION BK OF INDIA,India,13442282,35.9,INR,Financial Services,Banks—Regional,0.15077000000000002,0.1471,,0.00337,0.05631,0.06085111546395325,3288912822.8744698,0.5102372838264949,0.428,3005623066.719825,495875141.58729273,5643551529.132,0.8564896600738441,7082576906.218285,100.833,3340243482.214309,4565743290.754401,8.031321,2.285,2.0561285,0.63,1.0156072,0.35603425,1.3880000000000001,1.005747,0.6159984283543367,0.3144654960217719,0.4771435340070607,0.4889038220573534,0.05313351400000001,
BANKINDIA.NS,BK OF INDIA,India,4399533,58.25,INR,Financial Services,Banks—Regional,0.14797000000000002,0.14508,,0.00279,0.040560003,0.08644397834364724,1814582701.753748,0.5497700890406605,0.033,1797645166.2766442,268499097.25653064,6127331763.392443,1.8164398296613449,4088648875.8766475,150.27100000000002,2932475634.632506,1079521624.5698137,9.173228,-0.131,5.6884765999999996,34.04,1.6160606000000002,0.38763303,0.595,1.312555,1.3803810085111543,0.5200251925554843,0.8806999638290371,0.9718850200211476,0.08326395,
BANKBARODA.NS,BK OF BARODA,India,34849123,82.3,INR,Financial Services,Banks—Regional,0.062989995,0.059169997,-3208461512.4783807,0.00135,0.02034,0.04518229356260869,3344955405.762439,0.7173625012278481,-0.113,3344955377.8825536,210687215.0676443,12636184358.783035,2.4434921966637195,9701238120.290709,159.319,5793828122.200996,2886585567.506502,24.796626999999997,,3.7358148,0.17,1.7321092,0.51657367,0.863,0.92675,1.3592805098603429,0.5377223849722939,1.0771085782962666,1.0593546731843737,0.013969732,
CENTRALBK.NS,CENTRAL BANK OF IN,India,15475507,23.2,INR,Financial Services,Banks—Regional,-0.18218,-0.23844999,-2468145746.1515827,-0.00274,-0.041339997,-0.023550879139292876,747311610.0270067,0.12927118399232665,,747311596.0870644,-136147220.85814163,5302864245.337214,0.9011410378639484,784076089.0629407,45.027,2741673510.325966,-2493158686.520249,,,,,3.6687152000000003,0.5152464,-3.3360000000000003,1.087621,0.40363211935262056,0.13749357185367514,0.2875226368516239,0.27670771920701226,0.021551723,
FEDERALBNK.NS,FED BANK,India,15243556,83.3,INR,Financial Services,Banks—Regional,0.26272,0.34919,,,,0.11312589921822185,835077375.4453014,0.41891977095575694,0.019,831389555.0971588,219389893.18717027,3111687979.362628,1.4809555143383772,1670424516.6546595,82.67,2263744929.298919,879353922.1259742,10.024067,-0.129,9.893112,,2.7108207,1.0076207,1.053,1.152519,1.2592233065806882,0.6173597508479375,1.135740057434404,1.1265699713059103,0.00814901,
INDIANB.NS,INDIAN BANK,India,3194548,137.05,INR,Financial Services,Banks—Regional,0.28621998,0.22729999,,,,0.3795367112158874,1892042500.5248601,1.672044352765114,0.061,1865814996.504244,541533749.9107745,3840666446.3485694,3.4007197212640183,3567078684.662379,349.444,2107057077.951452,1839614488.9244509,4.915710400000001,1.923,2.4693694,0.43,1.1136415000000002,0.39219448,0.972,1.194883,2.1372763149531684,0.7228622441019951,1.7490536855668612,1.7562809466853873,0.014367816,
UCOBANK.NS,UCO BANK,India,9343134,13.9,INR,Financial Services,Banks—Regional,0.06347,0.00982,,0.0010199999999999999,0.011770001,0.002314248239121265,530568870.0693257,0.05424870136998965,0.514,504215051.76607895,33676942.11818544,516683126.2306505,0.050750102561435737,1667128668.2086358,22.598000000000003,2263911539.4897003,3056143888.8125405,81.7647,3.7439999999999998,9.928572,,4.266951000000001,0.61509866,5.76,1.066511,0.22257622770372165,0.14634216806207995,0.17977020423304266,0.1766363241403618,0.13937283,
MAHABANK.NS,BK OF MAHARASHTRA,India,7001629,19.3,INR,Financial Services,Banks—Regional,0.14362,0.22275,,0.0035600000000000002,0.057800002,0.012388034691766771,644703374.6477375,0.10011165617939873,0.706,563229593.4406905,92594979.64122564,1322935879.2351167,0.2041983740401116,1043091536.870599,18.762,1726906151.9663944,1360546735.8098307,21.20879,1.035,,,2.6786057999999997,1.028675,2.11,0.9469489999999999,0.4356231979522381,0.1436195230748785,0.25978571827095864,0.3089445845828494,0.04010025,
CUB.NS,CITY UNION BANK,India,2012144,153.55,INR,Financial Services,Banks—Regional,0.34445,0.39793998,,,,0.07076154321736668,241782612.29493776,0.3274116729359149,0.07400000000000001,237335073.5842188,83283056.34197159,492498329.95619035,0.6665987854414763,183192588.58499885,77.707,1544367625.4757288,1220981148.3524876,29.540209,0.12300000000000001,13.612589000000002,0.9,6.387422,1.9760125,5.05,0.769672,2.722644987201488,1.796945691552982,2.0714413978401427,2.2092279262944405,0.0,
RBLBANK.NS,RBL BANK LIMITED,India,8159255,181.0,INR,Financial Services,Banks—Regional,0.13994999,0.18821,-1036127030.1607584,0.00558,0.04558,0.13177601738055206,515007377.88273895,0.9483653151669584,-0.06,515007357.8440719,72077942.50430179,912731329.7332476,1.5304532002057003,1528239669.7924385,212.386,1473517478.242391,2371161441.1077323,18.698347000000002,-0.341,8.701922999999999,,2.861158,0.8522219000000001,4.604,1.359189,3.7341075999468414,2.1182178000427574,2.364522559471187,2.7235573455366997,0.0,
PSB.NS,PUNJAB & SIND BANK,India,1060533,17.85,INR,Financial Services,Banks—Regional,0.0,6.2148900000000005,,-0.02343,-0.34847,-0.4861282624648257,-63828856.1683972,-0.039873135837565785,1.7530000000000001,-137594840.6339741,-332456779.4020119,783969309.1046588,0.19390677598849,359872408.2314479,87.275,984782876.9567393,451016630.19404036,,,,,-15.42849,0.20452592,-7.066,0.9916,0.3233140922301767,0.14021621684087665,0.23590583471141235,0.2546098476312641,0.088709675,
EQUITASBNK.NS,Equitas Small Fin Bnk Ltd,India,1655596,60.25,INR,Financial Services,Banks—Regional,0.14423999,0.40979,,,,0.047510155026665966,319462243.95666414,0.2838357399157552,0.301,291703162.93689716,46077757.99458013,403131813.0797436,0.35384855576164137,567034365.22207,29.79,937033890.6405494,1132455265.7585788,17.26361,-0.7929999999999999,,,2.93316,2.0224907,3.545,,1.0454956750853714,0.4090774093270236,0.8183627742781696,0.8056996707633459,,
CSBBANK.NS,CSB Bank Limited,India,428186,307.2,INR,Financial Services,Banks—Regional,0.19372,0.34569,,,,0.17139050194433367,158702354.23404807,0.9157344149953484,0.217,152745202.86363083,30744135.07536387,145008228.84270248,0.8358520110708568,194113613.3678633,125.55799999999999,725515506.5112122,860586020.1633817,24.400318,0.139,,,4.5715485000000005,2.4466782000000005,5.422999999999999,,5.091346126066783,2.6300750576366374,4.264420306586467,4.050024946408038,,
KARURVYSYA.NS,KARUR VYSYA BANK,India,2665237,49.9,INR,Financial Services,Banks—Regional,0.14095001,0.2186,,,,0.061259512212033476,350356836.31462955,0.4381416445653995,0.09699999999999999,343216695.15274423,49383238.94075704,548859524.1661552,0.6866510657722152,344181692.7794206,87.355,542979377.6906284,274644855.3932985,11.088889,0.032,4.475336599999999,,1.5497895000000002,0.5712323,0.784,1.5579129999999999,0.8787336696192802,0.398867490625018,0.5993600725730497,0.7071171881410088,0.010952901999999999,
UJJIVANSFB.NS,Ujjivan Small Financ Bank,India,6854402,20.65,INR,Financial Services,Banks—Regional,0.006690000000000001,0.00822,41030261.69961922,0.00043000000999999995,0.00259,0.0006806612468003722,168842101.0088347,0.1017180167218476,0.155,168842106.23631307,1129897.6696886176,232994426.56913212,0.13485260621608972,442064984.7044208,18.63,485850594.49595815,946418259.8201158,413.0,0.866,,,2.8775442000000004,1.1084273,5.605,,0.6071498321459319,0.24231540386093245,0.3078857751737766,0.3895982049264157,,
DCBBANK.NS,DCB BANK LIMITED,India,1257744,91.95,INR,Financial Services,Banks—Regional,0.25841,0.34846002,-113816088.4156078,0.0086,0.09352,0.1456615068152796,176894327.47909188,0.5699993412955675,0.091,176894328.78596148,45711848.44824258,413752181.1863382,1.3329661460590403,610178765.5461062,121.089,388756665.7455898,644332070.3437165,8.593458,0.133,7.116873,,2.1976774,0.7593588000000001,3.642,0.997218,1.7220729544049411,1.0114626127453528,1.263666459001427,1.3663518451004522,0.010649627,
J&KBANK.NS,JAMMU & KASHMIR BA,India,6681702,38.7,INR,Financial Services,Banks—Regional,0.12519,0.15728,-1398844887.3014033,0.00374,0.065170005,,465907165.0761843,0.6535437027278452,1.186,28554733.06869593,58325861.80270068,1293760026.0072224,1.814847082343832,274333715.8803931,,375868687.21944666,-646286673.2980868,,,,0.48,0.8067459,,-1.3869999999999998,1.5093020000000001,0.6030658646651296,0.19126581035090454,0.4973175710216274,0.4342146103416595,,
KTKBANK.NS,KARNATAKA BANK,India,2778428,72.0,INR,Financial Services,Banks—Regional,0.17909999,0.22378999,,,,0.20939862596566644,297948563.67256606,0.9585616206440278,-0.188,311885789.8963985,53362479.11978597,723620510.7502643,2.329848994897929,240257080.76562253,208.34599999999998,304456843.9496842,-220587989.41099107,4.6807957,-0.461,3.4204276,,1.0218437,0.34557899999999997,-0.74,1.1548829999999999,1.0312017889025635,0.5377223849722939,0.8321839820647493,0.8558464351956178,0.047651465999999996,
SOUTHBANK.NS,SOUTH INDIA BANK,India,23590613,10.4,INR,Financial Services,Banks—Regional,0.030039999999999997,0.04204,834727538.6524755,0.00065,0.01097,0.00462849647824253,280587620.0897918,0.15408809305066826,1.024,280587624.44602376,8427947.993505403,1193589830.7824829,0.7031502943946563,559268033.0291505,34.222,296284970.95437014,-332756571.80185705,30.588234000000003,,2.300885,1.52,1.0559446000000001,0.30389807,-1.186,1.2387569999999999,0.18990448785730374,0.0850826558500465,0.13617006689894662,0.13824040698688944,0.023148147,
SURYODAY.NS,Suryoday Small Fin Bk Ltd,India,325793,194.65,INR,Financial Services,Banks—Regional,0.03481,0.03551,-174698521.70250824,0.00196,0.008909999,0.01783332466616975,46385701.77570535,0.5162679424731461,-0.34700000000000003,46385702.64695175,1614528.4774104825,13994395.234215647,0.15618452969081334,226880730.29973358,178.217,281227435.56305933,485329017.61357147,148.58778,,,,6.062804,1.0922078000000002,10.463,,4.034279209785805,1.8854316536370304,2.341210047900524,2.9563603723413467,,
J&KBANK.BO,JAMMU & KASHMIR BANK LTD.,India,1060369,38.6,INR,Financial Services,Banks—Regional,-0.74401003,-0.71927,-513907181.87393314,-0.01126,-0.18250999,,216524663.49980065,0.30354768962309386,-0.49200000000000005,28554733.06869593,-161096915.70843658,1333088618.0361593,1.8679386595942609,274929955.0939231,,293231426.5860042,-916509109.8656588,,,,,1.3542633999999998,,-4.2330000000000005,1.0040930000000001,0.5486129649210998,0.15042613554288226,0.3754287300062981,0.27635448324637274,,
DHANBANK.NS,DHANLAXMI BANK LTD,India,2946793,17.05,INR,Financial Services,Banks—Regional,0.08957999999999999,0.10244001,,,,0.020011440655930936,57581217.96307787,0.2281168102526767,0.17,55633166.34598161,5158050.9282532185,134086186.44404766,0.5331891810686035,20419837.40401116,34.368,58886784.17232632,-59575452.17350505,11.598639,0.115,,,1.0226735,0.496101,-1.035,0.803713,0.2749871437073503,0.1579134092576863,0.2188325908463196,0.21285789616738024,,
