symbol,shortName,country,averageVolume,currentPrice,currency,sector,industry,profitMargins,operatingMargins,operatingCashflow,returnOnAssets,returnOnEquity,trailingEps,totalRevenue,revenuePerShare,revenueGrowth,grossProfits,netIncomeToCommon,totalCash,totalCashPerShare,totalDebt,bookValue,marketCap,enterpriseValue,trailingPE,earningsQuarterlyGrowth,forwardPE,pegRatio,priceToSalesTrailing12Months,priceToBook,enterpriseToRevenue,beta,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendYield,fiveYearAvgDividendYield
DBK.F,DEUTSCHE BANK AG,Germany,27841,11.068,EUR,Financial Services,Banks—Regional,0.061729997,0.16031,,0.00114,0.025150001,0.609026,27747790376.96,13.200667999999999,0.226,26194008000.0,1301689924.608,707678749851.648,343.01710799999995,565878214492.1599,30.011,26996307046.399998,-113492332724.224,21.408123,22.302,15.161643,,0.9729174,0.3687981,-4.09,1.416252,14.805103999999998,7.962102,12.621026032,12.835798991999999,0.009861933,
DBK.DE,DEUTSCHE BANK AG,Germany,8280891,11.058,EUR,Financial Services,Banks—Regional,0.061729997,0.16031,,0.00114,0.025150001,0.740962,27747790376.96,13.200667999999999,0.226,26194008000.0,1301689924.608,707678749851.648,343.01710799999995,565878214492.1599,30.105,27292753215.488,-112345216303.10399,17.580286,22.302,7.323179,,0.983601,0.3673144,-4.049,1.416252,14.795679999999999,7.9550339999999995,12.643343242,12.835562214,0.009918845,
CBK.DE,COMMERZBANK AG,Germany,5449399,5.467,EUR,Financial Services,Banks—Regional,-0.43011,0.05572,28580636753.92,-0.0057,-0.10222,-2.372492,8646520301.567999,6.904258,-0.017,7728858000.0,-3860305924.608,223547890368.512,178.501162,97790492753.92,23.322,8065355942.912,-116651240636.416,,,5.467,,0.93278635,0.23441385,-13.491,1.955106,8.095215999999999,4.61776,6.330735742,6.654309253199999,0.037009623,
CBK.F,COMMERZBANK AG,Germany,23643,5.49,EUR,Financial Services,Banks—Regional,-0.43011,0.05572,28580636753.92,-0.0057,-0.10222,-2.372492,8646520301.567999,6.904258,-0.017,7728858000.0,-3860305924.608,223547890368.512,178.501162,97790492753.92,23.322,8099287168.0,-116611404709.888,,,6.7777777,,0.9367106,0.23540004,-13.487,1.955106,8.112886,4.631895999999999,6.3382944968,6.6563420099999995,0.03679176,
ARL.DE,AAREAL BANK AG,Germany,278632,22.72,EUR,Financial Services,Banks—Regional,-0.13158,-0.07895,,-0.00126,-0.0187,-1.4395159999999998,537168000.0,8.639451999999999,0.307,486514000.0,-89528000.0,10004754226.175999,168.82978199999997,37551105019.904,50.001,1602027677.952,28979717369.856,,2.333,7.834482,,2.9823587,0.4543909,53.949,1.81205,30.20392,17.069219999999998,25.48733758,25.761551242,0.017621145,7.42
UBK.DE,UMWELTBANK AG O.N.,Germany,6945,20.9,EUR,Financial Services,Banks—Regional,0.27974,0.45139998,606265936.576,0.00409,0.11802,0.703266,77892121.232,2.512674,,77892118.876,21789979.608,,,,5.254,763366542.208,644661762.816,35.008373,,,,9.800305,3.9779215,8.276,0.578772,25.6804,13.2525,22.825386241999997,21.118104952,0.01594203,
PCZ.DE,PROCREDIT HLDG AG NA EO 5,Germany,22919,7.94,EUR,Financial Services,Banks—Regional,0.1901,0.25194,,0.0061500003,0.054580003,0.872898,268287144.0,4.590666,0.024,266632054.0,51001510.0,1669198934.2719998,28.845685999999997,1892235460.6079998,13.897,550896506.24,773825448.1919999,10.71525,0.138,8.10204,,2.0533838,0.57134634,2.884,0.882109,10.955400000000001,5.89,8.948873726,9.776582467999999,0.023017904,
