,symbol,shortName,country,averageVolume,currentPrice,currency,sector,industry,profitMargins,operatingMargins,operatingCashflow,returnOnAssets,returnOnEquity,trailingEps,totalRevenue,revenuePerShare,revenueGrowth,grossProfits,netIncomeToCommon,totalCash,totalCashPerShare,totalDebt,bookValue,marketCap,enterpriseValue,trailingPE,earningsQuarterlyGrowth,forwardPE,pegRatio,priceToSalesTrailing12Months,priceToBook,enterpriseToRevenue,beta,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendYield,fiveYearAvgDividendYield
50,SANB11.SA,SANTANDER BRUNT,Brazil,2303204,35.83,BRL,Financial Services,Banks—Regional,0.29531,0.63791,2975295680,0.0174,0.15029,0.395521204,10005725542,1.339607344,1.901,6847593293,2954796892,23168473676,3.102838215,47141371862,14.203,26276714184,74835614599,17.201153,0.949,10.036415,,2.6261678,2.5227065,7.479,0.916105,8.962362385,5.02044198,7.524017151,7.640173924,0.03478499,5.23
51,ITSA4.SA,ITAUSA      PN      N1,Brazil,29796118,10.88,BRL,Financial Services,Banks—Regional,1.5062,0.22323,337038004.4,0.01426,0.19902,0.252161382,1407774489,0.167284772,0.887,351658795.3,2120396117,1235552761,0.146967553,1607908525,7.266,17418907557,18427275429,8.192772,4.876,8.119403,,12.373365,1.4973851,13.09,1.056527,2.345024904,1.663353697,2.147603428,2.073336395,0.023111511,4.38
52,ITSA3.SA,ITAUSA      ON      N1,Brazil,145996,10.98,BRL,Financial Services,Banks—Regional,1.5062,0.22323,337038004.4,0.01426,0.19902,0.252161382,1407774489,0.167284772,0.887,351658795.3,2120396117,1235552761,0.146967553,1607908525,7.266,17418888891,18586980328,8.268072,4.876,,,12.373352,1.5111477,13.203,1.056527,2.424774738,1.902603201,2.173969483,2.17130413,0.022966936,3.63
53,BBAS3.SA,BRASIL      ON      NM,Brazil,11565648,28.94,BRL,Financial Services,Banks—Regional,0.23062,0.32716,-9898688370,0.00984,0.13473,1.056875191,13201088914,4.626629701,0.333,10964858141,3016960956,15496176992,5.430773868,1.57674E+11,50.201,15679842837,1.58344E+11,5.199425,0.721,5.205036,,1.1877689,0.57648253,11.995,0.902646,7.701555473,5.130572704,5.69891256,5.928004594,0.06532066,3.41
54,BIDI3.SA,BANCO INTER ON      N2,Brazil,688553,19.4,BRL,Financial Services,Banks—Regional,0.02042,-0.00825,-1127525610,0.00237,0.009240001,0.002278567,250070423.7,0.108421799,1.191,167719599,5107217.396,1342424175,0.521222134,893776893.3,3.354,9581480386,9061224230,1616.6666,31.271,,,38.31513,5.784138,36.235,0.975105,5.525524267,0.977884879,4.351086047,4.18630409,0.004456328,
55,BIDI4.SA,BANCO INTER PN      N2,Brazil,5123475,19.89,BRL,Financial Services,Banks—Regional,0.02042,-0.00825,-1127525610,0.00237,0.009240001,0.002278567,250070423.7,0.108421799,1.191,167719599,5107217.396,1342424175,0.521222134,893776893.3,3.354,9581473386,9300819687,1657.4999,31.271,16.303278,,38.3151,5.930232,37.193,0.975105,5.497042183,1.038646658,4.143899204,4.149956963,0.004770993,
56,BPAN4.SA,BANCO PAN   PN      N1,Brazil,6142057,16.68,BRL,Financial Services,Banks—Regional,0.104040004,0.18308,-909126485.3,0.01932,0.13754,0.11563726,1339385600,1.111560792,0.146,1221247196,139349739.1,304344740.4,0.252541143,2216489558,4.613,3816675407,5728807562,27.389162,0.407,,,2.8495717,3.6158683,4.277,0.986989,4.993858702,1.374735247,3.552719375,3.535762092,0.000174419,
57,BRSR6.SA,BANRISUL    PNB     N1,Brazil,1619110,11.94,BRL,Financial Services,Banks—Regional,0.13638,0.29790002,743105910.3,0.00969,0.10604,0.415268783,1245199884,3.044734764,0.198,1165778148,169817396.3,3509694845,8.581651864,2843955741,21.156,962927686.5,261907425.9,5.459533,1.214,4.160279,,0.77331173,0.56437886,0.21,1.090174,2.829220329,2.149447928,2.300484431,2.395721684,0.06253102,4.79
58,ABCB4.SA,ABC BRASIL  PN      N2,Brazil,942175,15.07,BRL,Financial Services,Banks—Regional,0.32963002,0.51011,-328431657.4,0.00929,0.10248,0.381849804,252427032.9,1.165486871,9.543,79309122,83207368.36,1648938378,7.48983865,2934101138,20.254,628339597,1915145550,7.4937844,,5.8410854,,2.489193,0.74405056,7.587,1.126065,3.433040507,2.183780422,2.998268333,2.965748439,0.049388282,5.9
59,BMGB4.SA,BANCO BMG   PN      N1,Brazil,1526667,3.79,BRL,Financial Services,Banks—Regional,0.12906,0.33386,237615206.9,0.011089999,0.07329,0.096839085,440012886.8,0.749648447,-0.156,444804893.4,56787958.54,184981263.9,0.317100534,1852885046,6.952,419684620.5,2091643838,7.4313726,-0.307,,,0.95380074,0.54516685,4.754,,1.190551105,0.687367624,0.781114314,0.888123212,0.065789476,
60,PINE4.SA,PINE        PN      N2,Brazil,517470,2.12,BRL,Financial Services,Banks—Regional,-0.39742002,-0.66872,-247091200.8,-0.00475,-0.07743,-0.080319476,29968280.5,0.202222795,-0.371,34977897.77,-11909878.3,96393816.7,0.650530795,1027001809,5.231,59640523.55,990248515.5,,-0.604,10.095238,,1.9901216,0.4052762,33.043,0.898609,0.681671207,0.372165896,0.441770697,0.490316738,0,
61,MODL11.SA,MODALMAIS   UNT     N2,Brazil,717551,17.75,BRL,Financial Services,Banks—Regional,0.12713,0.24614,-38137130.51,0.01631,0.0962,0.019177936,91181403.96,0.150575283,0.893,64630595.27,15940093.17,486541194.7,0.690975354,262925720.4,1.957,,2149805985,175.74257,0.312,,,,9.070005,23.577,,3.740647012,2.664024243,3.194572931,3.288690268,0.001175812,
