symbol,shortName,country,averageVolume,currentPrice,currency,sector,industry,profitMargins,operatingMargins,operatingCashflow,returnOnAssets,returnOnEquity,trailingEps,totalRevenue,revenuePerShare,revenueGrowth,grossProfits,netIncomeToCommon,totalCash,totalCashPerShare,totalDebt,bookValue,marketCap,enterpriseValue,trailingPE,earningsQuarterlyGrowth,forwardPE,pegRatio,priceToSalesTrailing12Months,priceToBook,enterpriseToRevenue,beta,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendYield,fiveYearAvgDividendYield
D05.SI,DBS,Singapore,3678311,30.25,SGD,Financial Services,Banks—Regional,0.46091998,0.52163,-9147689247.47713,0.00915,0.10777,1.5874127815279795,9708039918.864426,3.809493407356003,0.22,8565786385.7169895,4389166518.967889,49574694078.12251,19.30386095514479,79510357655.91068,21.413,57604427695.635605,88164564384.22812,14.161985,0.366,12.346938,,5.9336824,1.4126933,9.082,1.157354,23.588240489559016,14.5810106617879,22.60322113178979,21.993645705633714,0.023936171,4.31
O39.SI,OCBC Bank,Singapore,5155176,11.63,SGD,Financial Services,Banks—Regional,0.50828,0.52431,4089668838.1755095,0.00971,0.09746,0.7201324837549681,7046002097.41215,1.5859264399722415,0.248,5911923537.947133,3541952022.449057,43644188797.456314,9.687974260299034,22875539475.76809,11.091,38651925850.846,19264473569.79875,12.002065,0.589,9.7731085,,5.4856534,1.048598,2.734,0.923033,9.490290833385906,6.2129077029840385,8.799779278909849,8.872315347927575,0.027413791,3.85
U11.SI,UOB,Singapore,2368558,25.76,SGD,Financial Services,Banks—Regional,0.4129,0.46672,-8651250977.608984,0.00772,0.08198,1.3198713014951737,6062044177.765441,3.6400504700018925,0.198,5664447668.916788,2435370591.513469,60937029009.36976,36.33956469623368,27713581334.820515,23.03,31999520315.013565,783412440.9967825,14.504504,0.427,9.945947,,5.2786684,1.118541,0.129,0.998289,20.073042710239104,14.008769162828845,19.311823286858875,19.26802748974828,0.03051643,3.69
