symbol,shortName,country,averageVolume,currentPrice,currency,sector,industry,profitMargins,operatingMargins,operatingCashflow,returnOnAssets,returnOnEquity,trailingEps,totalRevenue,revenuePerShare,revenueGrowth,grossProfits,netIncomeToCommon,totalCash,totalCashPerShare,totalDebt,bookValue,marketCap,enterpriseValue,trailingPE,earningsQuarterlyGrowth,forwardPE,pegRatio,priceToSalesTrailing12Months,priceToBook,enterpriseToRevenue,beta,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendYield,fiveYearAvgDividendYield
8418.T,YAMAGUCHI FINANCIAL GROUP INC,Japan,494879,684.0,JPY,Financial Services,Banks—Regional,0.16354,0.2546,,0.00242,0.042680003,0.9051540776174677,1558639156.3574412,6.2640770310932785,0.107,1537634920.1450503,254904622.72034562,18207166720.29627,73.65887397577346,9843385017.151144,2730.412,1536673148.920731,-6872879024.045674,6.86816,0.811,6.2983427,,0.98590696,0.25051165,-4.41,0.155074,7.470997608209242,5.207885194043668,5.937326679422884,6.078312765990277,0.03806735,2.47
8334.T,GUNMA BANK,Japan,1097569,372.0,JPY,Financial Services,Banks—Regional,0.113809995,0.16705,11653338403.612064,0.0014200001,0.02606,0.29210509991513,1078204909.6626494,2.566614875395416,-0.24,1078204922.4596865,122707951.72471258,21138070731.978333,50.28804836046601,18733271592.000862,1303.924,1418388244.166345,-1048560605.4110638,11.574722,,5.593985,,1.315509,0.2852927,-0.973,0.519071,3.9627189260087947,2.7993519018594237,3.260284278990818,3.317223187562688,0.035230353,2.86
7327.T,DAISHI HOKUETSU FINANCIAL GROUP,Japan,83169,2706.0,JPY,Financial Services,Banks—Regional,0.07886,0.12569,3078196328.43046,0.00122,0.026600001,2.135869145899236,1244221069.555497,27.233803996605193,0.065,1244221032.3277524,98113646.8931718,18713277017.01634,409.4184216804258,8755809511.851738,9525.133,1123861388.1294343,-8790841713.148798,11.514894,1.303,,,0.90326506,0.28409052,-7.065,0.965726,27.402746701643387,17.995833654810582,23.737622513694927,22.728748812591615,0.043956045,
8377.T,HOKUHOKU FINANCIAL GROUP INC,Japan,264588,874.0,JPY,Financial Services,Banks—Regional,0.13676,0.20399,13250786292.607296,0.0014300001,0.03501,1.3785899236170047,1417771752.7129078,10.806189090347964,-0.003,1417771761.4381604,193900559.73804486,46351975533.64487,353.26778515546636,27283548214.071873,4841.422,1042297707.4524494,-18069242988.88641,5.762131,0.205,5.933469,,0.7351661,0.18052548,-12.745,0.429691,10.688434534372346,7.052912583905561,7.591748743152533,8.17019982177301,0.039863326,3.48
8370.T,KIYO BANK LTD,Japan,90968,1642.0,JPY,Financial Services,Banks—Regional,0.18413,0.27996,2690022633.6846843,0.00262,0.05855,1.2095199753105468,670853788.9301133,9.919867016433916,0.114,670853776.7147596,123525947.65366867,11059512392.480331,163.54866294267416,8125646243.60219,3423.196,1007581569.7085099,-2026391176.1514695,12.338628,,,,1.5019392,0.4796687,-3.021,0.236042,16.341671167348196,12.088110485302058,14.136208133631662,13.863859368875856,0.021498771,2.27
7189.T,NISHI-NIPPON FINANCIAL HLDGS IN,Japan,367914,732.0,JPY,Financial Services,Banks—Regional,0.17174,0.25375998,,0.0018600001,0.04296,1.1000180541624873,1184662113.169786,7.945524110793919,0.185,1132855906.1800785,203452901.224782,26001908346.95742,175.50675807422263,23113194985.15929,3663.704,985809072.0891287,-1909784944.8643775,6.048087,0.799,5.180467,,0.83214366,0.1997978,-1.612,0.880843,7.852727413008254,5.525993364709512,6.305293488774013,6.380531887971606,0.04076087,3.37
8524.T,NORTH PACIFIC BANK LIMITED,Japan,484166,270.0,JPY,Financial Services,Banks—Regional,0.07654,0.13112001,,0.00083,0.021659998,0.2188856878327289,1125421230.6354136,2.898865226448576,-0.056,1143398919.8364322,86743549.08466938,25854731882.950756,66.57761340945913,9978653367.981852,1119.335,955053594.1115654,-14972913174.888107,11.211227,0.029,8.626199,,0.8486188,0.24121466,-13.304,,3.19925931641077,1.8813826093665609,2.312451627652187,2.4187024832960415,0.036900368,3.61
8341.T,77TH BANK,Japan,225360,1308.0,JPY,Financial Services,Banks—Regional,0.14767,0.2252,1298953746.6533754,0.00177,0.03428,2.0257673636293494,1013565334.036818,13.718060396574336,-0.038,1013565342.1803871,149674436.37398347,12656143058.02231,171.2805001620245,5730927781.265272,6947.189,878448053.3943985,-6093122764.420769,5.8684707,-0.423,5.089494,,0.8666911,0.18827759,-6.012,0.662797,15.778165265025844,10.224905485687831,11.254538017128308,12.15389343723478,0.0382263,2.36
8388.T,AWA BANK,Japan,41131,2317.0,JPY,Financial Services,Banks—Regional,0.16576,0.24268,,0.0025799999,0.03385,1.841764508911349,529786435.06840515,12.643427374430983,0.175,523260674.33068424,87816033.8768922,6372188491.320607,151.90888502430366,2755880003.297523,6984.583,888490163.0913663,-2840460248.133446,11.434013,0.574,,,1.6770723,0.3317306,-5.362,0.32098,25.42138723863899,17.395972532983563,19.49003317645243,19.977574847619778,0.017376194,1.43
8366.T,SHIGA BANK,Japan,87838,1960.0,JPY,Financial Services,Banks—Regional,0.18386,0.22783001,,0.00209,0.033570003,2.0034452588534832,740528565.9474422,14.798510253838435,0.348,677852156.4694082,136150294.71824703,17388892551.17574,352.4837394028238,12918263311.145496,9960.142,886162088.8442557,-3650105621.6595626,8.891712,1.152,37.333332,,1.1966616,0.19678435,-4.929,0.305017,23.830846385309773,16.4780032404907,17.153172381760665,18.86791357148368,0.018087855,1.25
8358.T,SURUGA BANK,Japan,1723211,391.0,JPY,Financial Services,Banks—Regional,0.23918,0.26045,1477276133.2247818,0.0060900003,0.07897,0.8409234935575957,814465994.196744,3.515940544711056,-0.198,814465982.5630736,194800354.32920295,8671038065.318663,37.43180661985957,,1233.181,823219875.0135945,-7960568892.977022,4.225976,1.047,3.9328103,,1.010748,0.3170662,-9.774,1.003316,4.380803950312475,2.78117429210709,3.3200104513540616,3.4085561333230454,0.012531328,1.98
8381.T,SAN-IN GODO BANK,Japan,195528,583.0,JPY,Financial Services,Banks—Regional,0.13227001,0.19126,,0.00161,0.02819,0.5637785664686366,733293874.9392792,4.705765079854949,0.041,727068034.8738523,96995725.63845381,9605030956.290901,61.61227206234086,11484168383.637556,2434.098,825734385.8065271,2688752423.033037,9.398678,0.405,,,1.126062,0.23951378,3.667,0.507411,5.525993364709512,4.289915901550805,5.189707584291335,4.964267050381914,0.033783782,2.92
8356.T,JUROKU BANK,Japan,87890,2312.0,JPY,Financial Services,Banks—Regional,0.15885,0.25837,,0.00247,0.045149997,3.574263405601419,978091760.5977315,26.170377470874154,0.033,970039055.6284236,155373119.9397577,10775923941.323538,288.3344547025692,6906155862.721209,10428.548,785332826.8808887,-3028925854.956623,5.879062,0.597,,,0.80292344,0.22169913,-3.097,0.446978,22.39481521487539,16.5052696551192,19.82086567394491,18.95708565388473,0.034379028,2.64
8368.T,HYAKUGO BANK,Japan,329931,342.0,JPY,Financial Services,Banks—Regional,0.15952,0.2274,,0.0018600001,0.035469998,0.46334727258699165,759033361.0416479,2.9881172903325357,0.002,758642543.0136563,121081062.05039732,15350373915.97611,60.426210292415696,12728443507.878464,1553.769,789038327.6845921,-1885398389.462541,6.7085133,0.125,,,1.0395305,0.22010994,-2.484,0.442987,3.3719466090579426,2.617575804336085,2.9133514181004547,2.8972313319959873,0.0295858,2.29
8361.T,OGAKI KYORITSU BANK,Japan,65533,2004.0,JPY,Financial Services,Banks—Regional,0.077259995,0.116289996,,0.0012800001,0.027709998,1.482702183473497,970202680.2919526,23.218370002314632,-0.012,973283758.9692152,74955374.39543244,14717156781.367361,352.17776478666764,13746344161.705051,7448.236,761105159.4937426,-129567675.5805879,12.284305,0.084,,,0.7844806,0.269057,-0.134,0.23033,23.421850165882258,16.423470411233698,17.444533108556435,18.017188710747625,0.03498251,2.52
8397.T,OKINAWA BANK,Japan,28171,2948.0,JPY,Financial Services,Banks—Regional,0.12322,0.18179001,,0.00233,0.038110003,1.9846314327598178,447814514.942242,18.81711624103078,0.101,437535066.7386775,55178134.98489313,5183245708.690378,217.77828966900697,2057341876.4226213,6754.182,637665552.2871382,-2530393637.9625025,13.500641,1.577,11.759075,,1.4239502,0.4364703,-5.651,0.188711,30.26572023763598,21.92219736131471,24.197773253606968,24.70591470102615,0.024305556,1.98
8367.T,NANTO BANK,Japan,56520,2081.0,JPY,Financial Services,Banks—Regional,0.16859,0.25432,,0.0018799999,0.04242,3.0185738754725713,647740943.587933,19.858393349278604,0.064,702982701.9520098,109201986.51536144,12280420405.88226,376.37804382377897,7367294448.111842,8996.358,616962570.5473342,-4328332588.8083935,6.2658076,0.542,,,0.95248353,0.23131582,-6.682,0.431584,19.98628192269115,15.051060874932487,18.137619010878787,17.406141996759505,0.03835091,2.95
8336.T,MUSASHINO BANK,Japan,53430,1923.0,JPY,Financial Services,Banks—Regional,0.15191,0.23245001,,0.0019699999,0.041199997,2.1764052156469407,606923141.24799,18.124821973613145,0.121,589890702.8778642,92196836.66383766,7344154277.604999,219.32668573412542,3525056733.5019207,7440.612,585269400.134434,-3290824826.3648787,8.030568,1.364,,,0.9643221,0.25844648,-5.422,0.656214,18.84109250829411,13.269655119203764,16.111074554432527,15.792021148059561,0.041884817,3.6
8363.T,HOKKOKU BANK,Japan,70423,2200.0,JPY,Financial Services,Banks—Regional,0.10033,0.18784,-1334854545.6914742,0.00133,0.02685,2.194837311935807,611685649.409027,21.87714415554355,0.253,611685656.9709126,61367610.52387932,13483496031.716068,482.00353515932403,10048137613.401434,9954.367,559354496.898696,-2805827128.2603498,9.110184,,,,0.91444767,0.22100852,-4.587,0.17634,30.08394414011264,18.232142581590924,19.13608784815986,21.471950692076227,0.035746202,1.95
8544.T,KEIYO BANK,Japan,215269,468.0,JPY,Financial Services,Banks—Regional,0.1551,0.24114999,,0.00174,0.03261,0.4864055705578273,546491678.2080394,4.187430537767146,0.189,526214535.91543853,84762195.4385001,5459345128.886721,41.981925916210166,2207670636.9456673,2198.074,555787259.9390787,-2705954619.337643,8.744885,1.159,,,1.0170096,0.21291368,-4.952,0.331242,4.708000925854486,3.6082555358382833,3.9894660972147205,3.929350924002777,0.0385439,2.93
8346.T,TOHO BANK,Japan,324293,220.0,JPY,Financial Services,Banks—Regional,-0.100150004,-0.08862001,4655549574.26322,-0.00072999997,-0.024389999,-0.16817924542859344,423283813.71264553,1.679320299359617,-0.461,423283820.6928477,-42390185.94244271,21278101851.56429,84.41789216881412,3879165552.6708117,759.297,503999297.4527273,-16917847811.812048,,,,,1.1906888,0.2897417,-39.968,0.137092,2.517598950698248,1.7995833654810582,1.9509769516241027,1.9948974196435456,0.02293578,2.37
8600.T,TOMONY HOLDINGS INC,Japan,258138,344.0,JPY,Financial Services,Banks—Diversified,0.14885001,0.21506001,-622728552.5687214,0.00241,0.04378,0.556780186713988,609622487.7937195,3.8170072062340865,0.303,609622498.2640227,90742627.88365094,4731995407.955311,29.590821942751326,2052406668.7535834,1502.517,498415656.9252372,-2224405848.4198437,5.61541,,,,0.8175808,0.22894916,-3.649,0.491984,3.2810585602962727,2.617575804336085,2.896991660211403,2.823504037497106,0.023738872,1.95
8522.T,BANK OF NAGOYA,Japan,22498,2841.0,JPY,Financial Services,Banks—Regional,0.15845,0.23087999,,0.00254,0.04823,1.8295764215724093,676434302.3270426,37.34735344495023,0.123,658692955.7904482,107184279.97642155,7709878450.964955,425.6801749864979,5380499743.677555,13332.111,467688211.43948764,-1908215720.966715,14.113263,0.724,,,0.69140226,0.21309453,-2.821,0.356328,32.31070133477355,21.576822776020364,23.72100181621788,24.99796345035105,0.024743726,2.13
7173.T,TOKYO KIRABOSHI FINANCIAL GP IN,Japan,101420,1638.0,JPY,Financial Services,Banks—Regional,0.049450003,0.09656999,-1008321136.086166,0.00072999997,0.01375,0.5810382069284776,764777453.1491088,25.172972023763595,-0.101,764777486.305069,35582671.67187716,6860402666.5735035,225.77821936578962,5238659653.517598,10231.135,452461244.8170356,-1216603369.273852,25.622173,-0.762,,,0.59162474,0.16009954,-1.591,0.550027,15.496412313864669,9.77955404675565,14.673486471722859,13.177877276444717,0.036166366,3.38
8386.T,HYAKUJUSHI BANK,Japan,53934,1634.0,JPY,Financial Services,Banks—Regional,0.14015001,0.20948,,0.00169,0.03279,0.7899080317876706,590454219.8321733,20.02269167502507,0.935,512172332.3817606,82753572.46928476,9758458703.199814,330.99718663683353,4699811873.688264,9893.875,438434389.00282377,-4642778968.696365,18.801058,,,,0.7425375,0.16515268,-7.863,0.142531,17.31417328909806,13.060612607051922,14.313828829565617,14.248958393642463,0.043156598,2.97
8342.T,AOMORI BANK,Japan,22225,2251.0,JPY,Financial Services,Banks—Regional,0.05633,0.089490004,1878783168.1273973,0.00066,0.01974,1.0082847465473341,363206833.25842136,17.90009218424504,0.19,363206820.4613841,20458900.35793534,7982206253.882878,393.3825069979167,5772445353.523708,5861.208,415156103.5628732,-1823026430.2263093,20.290796,,,,1.1430295,0.38405052,-5.019,0.250967,26.221202067741682,17.995833654810582,19.14413871151917,20.417840191343256,0.022371365,1.81
8527.T,AICHI BANK,Japan,32919,3755.0,JPY,Financial Services,Banks—Regional,0.090950005,0.12817,-3436868077.8206615,0.00125,0.01933,3.585169971452819,426328559.2743769,39.65260155852172,0.221,426328570.3263636,38772840.43836123,2057841770.5794303,191.3596605817452,2346456711.8354445,22508.807,366904851.2854254,600413870.0744694,9.519343,,,,0.86061525,0.1668236,1.408,0.604754,34.53745852943445,24.785170897307303,31.636831892600874,27.699435285857568,0.026595745,2.35
8362.T,FUKUI BANK,Japan,29900,1714.0,JPY,Financial Services,Banks—Regional,0.03393,0.07147,,0.00037999998,0.0097,1.4096463698788673,347937613.1456523,14.639374369261628,-0.108,358862371.7305763,11806358.115824394,9138675125.836832,390.341629195278,5188680363.783287,5724.796,370367292.14350736,-3630814204.3183084,11.051148,-0.779,,,1.0644647,0.29939932,-10.435,0.553591,19.813594630043976,12.133554509682893,14.014677179229995,14.895026090579428,0.029620852,2.42
7322.T,SAN JU SAN FINL GP INC,Japan,41766,1517.0,JPY,Financial Services,Banks—Regional,0.06164,0.09566,369668974.1070596,0.00102,0.01801,0.8115666538075765,616175538.7950928,23.673773659439853,0.254,616175526.5797391,34864655.50497646,4875889278.338893,187.33382899467628,2213005819.504544,9148.177,358874975.6489159,-2341463577.79554,16.989014,,,,0.58242327,0.1658254,-3.8,0.38007,14.496643777486302,11.170141192809195,13.329900262325436,12.677484944062956,0.047840532,
8393.T,MIYAZAKI BANK,Japan,42698,2184.0,JPY,Financial Services,Banks—Regional,0.14829001,0.22317,,0.0023,0.052210003,4.1966647635213326,500202365.307862,28.998922613995827,0.271,468500624.95177835,74173736.01271506,7556305366.940451,438.0720878635907,5809945903.210183,9193.77,342419567.9044517,-1428737706.124157,4.7299347,0.072,,,0.6845621,0.23755218,-2.856,0.190992,24.18530977548028,17.814057557287242,18.748646638376663,19.51493650181313,0.045558088,3.25
8399.T,BANK OF RYUKYUS,Japan,142968,810.0,JPY,Financial Services,Banks—Regional,0.04877,0.07092,550254435.2832034,0.00099,0.0197,0.5434196435460226,480606908.9750481,11.18392890980634,-0.144,487005431.67965424,23440028.357318103,4772894999.65052,111.03571150374196,1178508962.602762,3066.488,316456343.0559987,-3289261558.90638,13.547416,,5.597789,,0.6584515,0.26414582,-6.844,0.202394,8.752519095748783,6.262186559679036,7.082775670087184,6.839548345035104,0.03052503,2.87
8387.T,SHIKOKU BANK,Japan,73393,765.0,JPY,Financial Services,Banks—Regional,0.18233,0.27091,,0.00215,0.047340002,1.4226706272664145,361189089.4917367,8.573815014273588,0.155,348046693.9279376,65857481.296072826,4429756154.489313,106.62026102924155,1922745709.7515311,3812.582,289727436.5669315,-2235412603.439364,4.8872423,0.341,,,0.80214894,0.20065142,-6.189,0.27651,8.279901242188101,5.971344803641693,6.626517665303601,6.653958584985726,0.0390625,2.73
8530.T,CHUKYO BANK,Japan,19576,1422.0,JPY,Financial Services,Banks—Regional,0.09487,0.16556999,,0.00118,0.02348,0.9705934727258698,241316849.5418563,11.110082370187484,-0.153,252796018.82570785,22894700.064748086,1919564673.4161866,88.30420151222897,1597130261.87683,5096.867,280661084.67433065,-48400321.47445412,13.315853,1.075,,,1.1630397,0.27899492,-0.201,0.029076,21.23144819072602,12.106288095054392,12.642527582748242,14.158070344880793,0.027529249,1.92
8345.T,BANK OF IWATE LTD,Japan,31406,1803.0,JPY,Financial Services,Banks—Regional,0.05842,0.13948,,0.00062,0.01155,2.2481522413394024,357662654.14039034,20.32852995910809,-0.06,367087740.14350736,20895162.991991356,4940619689.66197,280.8048433917136,1948221697.876398,11466.61,288328008.41317797,-2723744418.3657427,7.2891483,-0.324,,,0.80614513,0.15723914,-7.615,-0.013112,25.14872309235398,14.92381760666615,15.494335521950465,17.63412466939279,0.03627232,2.19
8541.T,EHIME BANK,Japan,71507,806.0,JPY,Financial Services,Banks—Regional,0.13912,0.21962,-49152256.77031092,0.00205,0.0395,1.2656797006403826,355863064.95807415,9.09810272355528,-0.052,355863066.1214412,49506720.74216495,2603751653.5921607,66.69754018980015,720724075.8277292,3932.035,286641033.1587994,-1605651097.011403,5.78786,-0.293,,,0.80548126,0.20498292,-4.512,-0.13968,11.133785973304526,6.752982022992052,7.067714611526887,7.8339140413548325,0.037220843,2.58
8392.T,OITA BANK,Japan,39988,1904.0,JPY,Financial Services,Banks—Regional,0.0675,0.12656,535021586.6770773,0.001,0.01849,2.9158612915670084,486769105.8840521,30.916660442867055,-0.188,486769122.7528739,32856030.209027074,4659721166.4314785,295.9408027929943,2262621617.538893,12612.664,272496239.8491474,-2153083296.9633822,5.9348106,,,,0.5598059,0.15095939,-4.423,0.567164,24.28528662911812,14.960172826170817,16.222737793380137,16.96676462927243,0.042016808,2.37
